SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/500/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 392 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.423e+000    1.958e-002  
T     =       2.820s       24.285s  

RSS   =   2.490e-003
SD    =   9.111e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.017e+000    1.691e-002
    2       2.000s    7.396e-001    7.181e-001   -2.143e-002
    3       3.000s    5.243e-001    5.084e-001   -1.591e-002
    4       4.000s    3.679e-001    3.611e-001   -6.844e-003
    5       5.000s    2.466e-001    2.575e-001    1.096e-002
    6       6.000s    1.622e-001    1.848e-001    2.253e-002
    7       7.000s    1.178e-001    1.335e-001    1.579e-002
    8       8.000s    9.230e-002    9.746e-002    5.157e-003
    9       9.000s    6.859e-002    7.200e-002    3.412e-003
   10      10.000s    5.231e-002    5.399e-002    1.684e-003
   11      11.000s    4.855e-002    4.122e-002   -7.330e-003
   12      12.000s    4.554e-002    3.213e-002   -1.341e-002
   13      13.000s    3.497e-002    2.562e-002   -9.350e-003
   14      14.000s    2.548e-002    2.093e-002   -4.545e-003
   15      15.000s    2.395e-002    1.752e-002   -6.425e-003
   16      16.000s    2.280e-002    1.502e-002   -7.783e-003
   17      17.000s    1.601e-002    1.315e-002   -2.859e-003
   18      18.000s    1.031e-002    1.174e-002    1.423e-003
   19      19.000s    1.090e-002    1.064e-002   -2.624e-004
   20      20.000s    1.147e-002    9.777e-003   -1.688e-003
   21      21.000s    7.230e-003    9.077e-003    1.847e-003
   22      22.000s    4.010e-003    8.497e-003    4.487e-003
   23      23.000s    6.082e-003    8.004e-003    1.922e-003
   24      24.000s    7.820e-003    7.576e-003   -2.446e-004
   25      25.000s    4.966e-003    7.196e-003    2.231e-003
   26      26.000s    2.520e-003    6.854e-003    4.334e-003
   27      27.000s    4.410e-003    6.541e-003    2.131e-003
   28      28.000s    6.115e-003    6.252e-003    1.365e-004
   29      29.000s    4.100e-003    5.982e-003    1.881e-003
   30      30.000s    2.406e-003    5.728e-003    3.322e-003

============================================================

