SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/100/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 177 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.310e+000    7.853e-003  
T     =       1.213s      370.561s  

RSS   =   2.050e-002
SD    =   2.614e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.021e+000    2.057e-002
    2       2.000s    5.353e-001    4.518e-001   -8.351e-002
    3       3.000s    1.514e-001    2.024e-001    5.106e-002
    4       4.000s    1.371e-002    9.310e-002    7.939e-002
    5       5.000s    3.719e-002    4.516e-002    7.968e-003
    6       6.000s    5.808e-002    2.413e-002   -3.396e-002
    7       7.000s    3.386e-002    1.490e-002   -1.897e-002
    8       8.000s    1.969e-002    1.084e-002   -8.855e-003
    9       9.000s    3.401e-002    9.047e-003   -2.496e-002
   10      10.000s    3.946e-002    8.250e-003   -3.121e-002
   11      11.000s    2.269e-002    7.889e-003   -1.480e-002
   12      12.000s    1.112e-002    7.719e-003   -3.398e-003
   13      13.000s    1.568e-002    7.634e-003   -8.048e-003
   14      14.000s    1.614e-002    7.584e-003   -8.551e-003
   15      15.000s    4.930e-003    7.552e-003    2.621e-003
   16      16.000s    -8.959e-004    7.526e-003    8.422e-003
   17      17.000s    4.502e-003    7.503e-003    3.001e-003
   18      18.000s    6.120e-003    7.482e-003    1.362e-003
   19      19.000s    -1.098e-003    7.461e-003    8.559e-003
   20      20.000s    -3.805e-003    7.441e-003    1.125e-002
   21      21.000s    2.526e-003    7.421e-003    4.894e-003
   22      22.000s    5.634e-003    7.401e-003    1.767e-003
   23      23.000s    6.584e-004    7.381e-003    6.722e-003
   24      24.000s    -1.979e-003    7.361e-003    9.340e-003
   25      25.000s    2.236e-003    7.341e-003    5.105e-003
   26      26.000s    4.477e-003    7.321e-003    2.845e-003
   27      27.000s    1.108e-003    7.301e-003    6.193e-003
   28      28.000s    2.963e-004    7.282e-003    6.985e-003
   29      29.000s    5.389e-003    7.262e-003    1.873e-003
   30      30.000s    9.069e-003    7.243e-003   -1.826e-003

============================================================

