SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/640/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 240 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.000e+000    9.061e-003  
T     =       1.480s       75.822s  

RSS   =   1.611e-002
SD    =   2.317e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.027e+000    2.688e-002
    2       2.000s    6.138e-001    5.269e-001   -8.690e-002
    3       3.000s    2.445e-001    2.723e-001    2.789e-002
    4       4.000s    7.114e-002    1.428e-001    7.162e-002
    5       5.000s    5.553e-002    7.676e-002    2.123e-002
    6       6.000s    5.942e-002    4.312e-002   -1.630e-002
    7       7.000s    3.140e-002    2.594e-002   -5.455e-003
    8       8.000s    1.336e-002    1.715e-002    3.796e-003
    9       9.000s    2.508e-002    1.263e-002   -1.246e-002
   10      10.000s    3.349e-002    1.027e-002   -2.322e-002
   11      11.000s    2.088e-002    9.023e-003   -1.186e-002
   12      12.000s    9.792e-003    8.338e-003   -1.454e-003
   13      13.000s    1.388e-002    7.941e-003   -5.942e-003
   14      14.000s    1.683e-002    7.690e-003   -9.141e-003
   15      15.000s    9.160e-003    7.514e-003   -1.646e-003
   16      16.000s    4.691e-003    7.378e-003    2.687e-003
   17      17.000s    1.027e-002    7.262e-003   -3.012e-003
   18      18.000s    1.265e-002    7.157e-003   -5.491e-003
   19      19.000s    5.269e-003    7.058e-003    1.789e-003
   20      20.000s    2.256e-004    6.963e-003    6.737e-003
   21      21.000s    4.286e-003    6.870e-003    2.585e-003
   22      22.000s    7.317e-003    6.780e-003   -5.373e-004
   23      23.000s    3.094e-003    6.691e-003    3.596e-003
   24      24.000s    2.135e-004    6.603e-003    6.389e-003
   25      25.000s    4.016e-003    6.516e-003    2.500e-003
   26      26.000s    6.683e-003    6.431e-003   -2.518e-004
   27      27.000s    3.333e-003    6.346e-003    3.013e-003
   28      28.000s    1.170e-003    6.263e-003    5.093e-003
   29      29.000s    5.053e-003    6.181e-003    1.128e-003
   30      30.000s    8.955e-003    6.100e-003   -2.855e-003

============================================================

