SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/730/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.622e+000    5.676e-003  
T     =       2.340s    38975954862857.703s  

RSS   =   3.260e-002
SD    =   3.296e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.064e+000    6.374e-002
    2       2.000s    7.973e-001    6.958e-001   -1.015e-001
    3       3.000s    5.226e-001    4.559e-001   -6.677e-002
    4       4.000s    2.726e-001    2.993e-001    2.668e-002
    5       5.000s    1.190e-001    1.972e-001    7.824e-002
    6       6.000s    6.451e-002    1.306e-001    6.611e-002
    7       7.000s    5.872e-002    8.718e-002    2.846e-002
    8       8.000s    5.477e-002    5.884e-002    4.068e-003
    9       9.000s    4.368e-002    4.035e-002   -3.332e-003
   10      10.000s    3.693e-002    2.830e-002   -8.634e-003
   11      11.000s    3.638e-002    2.043e-002   -1.595e-002
   12      12.000s    3.374e-002    1.530e-002   -1.844e-002
   13      13.000s    2.733e-002    1.195e-002   -1.538e-002
   14      14.000s    2.341e-002    9.771e-003   -1.364e-002
   15      15.000s    2.344e-002    8.347e-003   -1.509e-002
   16      16.000s    2.198e-002    7.418e-003   -1.457e-002
   17      17.000s    1.674e-002    6.812e-003   -9.933e-003
   18      18.000s    1.137e-002    6.417e-003   -4.950e-003
   19      19.000s    8.093e-003    6.159e-003   -1.934e-003
   20      20.000s    5.132e-003    5.991e-003    8.594e-004
   21      21.000s    2.000e-003    5.882e-003    3.882e-003
   22      22.000s    1.006e-003    5.810e-003    4.804e-003
   23      23.000s    2.383e-003    5.763e-003    3.380e-003
   24      24.000s    3.314e-003    5.733e-003    2.419e-003
   25      25.000s    2.766e-003    5.713e-003    2.947e-003
   26      26.000s    2.757e-003    5.700e-003    2.943e-003
   27      27.000s    4.088e-003    5.692e-003    1.604e-003
   28      28.000s    5.094e-003    5.686e-003    5.921e-004
   29      29.000s    5.340e-003    5.683e-003    3.422e-004
   30      30.000s    6.652e-003    5.680e-003   -9.718e-004

============================================================

