SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/430/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 289 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.943e+000    2.467e-002  
T     =       1.493s       16.980s  

RSS   =   8.383e-003
SD    =   1.672e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.018e+000    1.784e-002
    2       2.000s    5.923e-001    5.310e-001   -6.127e-002
    3       3.000s    2.530e-001    2.812e-001    2.826e-002
    4       4.000s    1.039e-001    1.529e-001    4.896e-002
    5       5.000s    8.109e-002    8.665e-002    5.558e-003
    6       6.000s    6.961e-002    5.227e-002   -1.734e-002
    7       7.000s    3.996e-002    3.422e-002   -5.736e-003
    8       8.000s    2.529e-002    2.456e-002   -7.342e-004
    9       9.000s    3.217e-002    1.921e-002   -1.296e-002
   10      10.000s    3.349e-002    1.609e-002   -1.740e-002
   11      11.000s    2.120e-002    1.414e-002   -7.063e-003
   12      12.000s    1.308e-002    1.280e-002   -2.869e-004
   13      13.000s    1.483e-002    1.180e-002   -3.034e-003
   14      14.000s    1.333e-002    1.098e-002   -2.352e-003
   15      15.000s    5.158e-003    1.028e-002    5.124e-003
   16      16.000s    1.604e-003    9.658e-003    8.054e-003
   17      17.000s    5.554e-003    9.087e-003    3.533e-003
   18      18.000s    7.213e-003    8.558e-003    1.345e-003
   19      19.000s    3.637e-003    8.064e-003    4.426e-003
   20      20.000s    2.594e-003    7.600e-003    5.006e-003
   21      21.000s    6.018e-003    7.164e-003    1.146e-003
   22      22.000s    6.818e-003    6.754e-003   -6.430e-005
   23      23.000s    3.340e-003    6.367e-003    3.027e-003
   24      24.000s    2.089e-003    6.003e-003    3.914e-003
   25      25.000s    4.790e-003    5.659e-003    8.690e-004
   26      26.000s    5.861e-003    5.336e-003   -5.255e-004
   27      27.000s    3.889e-003    5.031e-003    1.142e-003
   28      28.000s    3.912e-003    4.743e-003    8.307e-004
   29      29.000s    7.227e-003    4.472e-003   -2.755e-003
   30      30.000s    9.525e-003    4.216e-003   -5.309e-003

============================================================

