SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/310/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 317 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.319e+000    4.660e-002  
T     =       1.150s       14.323s  

RSS   =   1.441e-002
SD    =   2.192e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.016e+000    1.560e-002
    2       2.000s    5.170e-001    4.480e-001   -6.904e-002
    3       3.000s    1.533e-001    2.086e-001    5.528e-002
    4       4.000s    4.649e-002    1.068e-001    6.033e-002
    5       5.000s    7.425e-002    6.287e-002   -1.138e-002
    6       6.000s    7.591e-002    4.323e-002   -3.268e-002
    7       7.000s    3.812e-002    3.386e-002   -4.268e-003
    8       8.000s    2.572e-002    2.887e-002    3.145e-003
    9       9.000s    4.248e-002    2.579e-002   -1.670e-002
   10      10.000s    4.353e-002    2.357e-002   -1.996e-002
   11      11.000s    2.446e-002    2.178e-002   -2.680e-003
   12      12.000s    1.738e-002    2.023e-002    2.852e-003
   13      13.000s    2.588e-002    1.883e-002   -7.049e-003
   14      14.000s    2.623e-002    1.755e-002   -8.683e-003
   15      15.000s    1.670e-002    1.636e-002   -3.391e-004
   16      16.000s    1.533e-002    1.525e-002   -7.735e-005
   17      17.000s    1.999e-002    1.422e-002   -5.767e-003
   18      18.000s    1.333e-002    1.326e-002   -6.875e-005
   19      19.000s    -7.770e-004    1.237e-002    1.314e-002
   20      20.000s    -2.959e-003    1.153e-002    1.449e-002
   21      21.000s    5.998e-003    1.076e-002    4.758e-003
   22      22.000s    8.069e-003    1.003e-002    1.961e-003
   23      23.000s    1.313e-003    9.354e-003    8.041e-003
   24      24.000s    1.954e-004    8.723e-003    8.528e-003
   25      25.000s    6.502e-003    8.135e-003    1.633e-003
   26      26.000s    7.758e-003    7.586e-003   -1.713e-004
   27      27.000s    2.582e-003    7.075e-003    4.493e-003
   28      28.000s    2.435e-003    6.598e-003    4.163e-003
   29      29.000s    8.867e-003    6.153e-003   -2.714e-003
   30      30.000s    1.160e-002    5.738e-003   -5.861e-003

============================================================

