SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/750/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.735e+000    1.120e-003  
T     =       2.025s    7382436604497.213s  

RSS   =   3.434e-002
SD    =   3.383e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.060e+000    6.013e-002
    2       2.000s    7.549e-001    6.475e-001   -1.074e-001
    3       3.000s    4.545e-001    3.956e-001   -5.890e-002
    4       4.000s    2.061e-001    2.419e-001    3.582e-002
    5       5.000s    6.479e-002    1.481e-001    8.329e-002
    6       6.000s    1.942e-002    9.082e-002    7.140e-002
    7       7.000s    2.140e-002    5.587e-002    3.447e-002
    8       8.000s    2.764e-002    3.454e-002    6.897e-003
    9       9.000s    2.456e-002    2.152e-002   -3.047e-003
   10      10.000s    1.990e-002    1.357e-002   -6.334e-003
   11      11.000s    1.987e-002    8.718e-003   -1.115e-002
   12      12.000s    2.044e-002    5.758e-003   -1.468e-002
   13      13.000s    1.734e-002    3.951e-003   -1.339e-002
   14      14.000s    1.364e-002    2.848e-003   -1.080e-002
   15      15.000s    1.323e-002    2.175e-003   -1.105e-002
   16      16.000s    1.365e-002    1.764e-003   -1.189e-002
   17      17.000s    1.084e-002    1.513e-003   -9.322e-003
   18      18.000s    6.084e-003    1.360e-003   -4.724e-003
   19      19.000s    3.376e-003    1.267e-003   -2.109e-003
   20      20.000s    2.910e-003    1.210e-003   -1.701e-003
   21      21.000s    2.263e-003    1.175e-003   -1.088e-003
   22      22.000s    1.407e-003    1.154e-003   -2.532e-004
   23      23.000s    1.982e-003    1.141e-003   -8.416e-004
   24      24.000s    3.358e-003    1.133e-003   -2.226e-003
   25      25.000s    3.591e-003    1.128e-003   -2.463e-003
   26      26.000s    3.065e-003    1.125e-003   -1.940e-003
   27      27.000s    3.595e-003    1.123e-003   -2.472e-003
   28      28.000s    5.011e-003    1.122e-003   -3.889e-003
   29      29.000s    5.887e-003    1.121e-003   -4.766e-003
   30      30.000s    6.634e-003    1.121e-003   -5.513e-003

============================================================

