SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/450/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.409e+000    2.907e-003  
T     =       3.127s    7048720630826.690s  

RSS   =   5.012e-003
SD    =   1.293e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.026e+000    2.639e-002
    2       2.000s    7.722e-001    7.463e-001   -2.588e-002
    3       3.000s    5.667e-001    5.428e-001   -2.392e-002
    4       4.000s    4.150e-001    3.951e-001   -1.989e-002
    5       5.000s    2.847e-001    2.877e-001    3.071e-003
    6       6.000s    1.808e-001    2.098e-001    2.895e-002
    7       7.000s    1.246e-001    1.532e-001    2.860e-002
    8       8.000s    9.885e-002    1.120e-001    1.319e-002
    9       9.000s    7.333e-002    8.217e-002    8.847e-003
   10      10.000s    5.003e-002    6.048e-002    1.045e-002
   11      11.000s    4.414e-002    4.472e-002    5.859e-004
   12      12.000s    4.618e-002    3.328e-002   -1.290e-002
   13      13.000s    3.806e-002    2.497e-002   -1.309e-002
   14      14.000s    2.503e-002    1.893e-002   -6.102e-003
   15      15.000s    2.140e-002    1.454e-002   -6.856e-003
   16      16.000s    2.223e-002    1.136e-002   -1.087e-002
   17      17.000s    1.536e-002    9.046e-003   -6.313e-003
   18      18.000s    6.007e-003    7.366e-003    1.359e-003
   19      19.000s    5.541e-003    6.146e-003    6.053e-004
   20      20.000s    9.137e-003    5.260e-003   -3.878e-003
   21      21.000s    6.107e-003    4.616e-003   -1.492e-003
   22      22.000s    4.799e-004    4.148e-003    3.668e-003
   23      23.000s    1.718e-003    3.809e-003    2.091e-003
   24      24.000s    5.863e-003    3.562e-003   -2.301e-003
   25      25.000s    4.060e-003    3.383e-003   -6.768e-004
   26      26.000s    -1.204e-004    3.253e-003    3.373e-003
   27      27.000s    1.327e-003    3.158e-003    1.831e-003
   28      28.000s    4.901e-003    3.090e-003   -1.811e-003
   29      29.000s    3.252e-003    3.040e-003   -2.125e-004
   30      30.000s    -1.757e-004    3.003e-003    3.179e-003

============================================================

