SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/520/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 141 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.424e+000    8.069e-003  
T     =       2.911s      232.933s  

RSS   =   3.338e-003
SD    =   1.055e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.018e+000    1.791e-002
    2       2.000s    7.439e-001    7.243e-001   -1.963e-002
    3       3.000s    5.333e-001    5.160e-001   -1.735e-002
    4       4.000s    3.810e-001    3.683e-001   -1.276e-002
    5       5.000s    2.571e-001    2.635e-001    6.383e-003
    6       6.000s    1.650e-001    1.891e-001    2.412e-002
    7       7.000s    1.151e-001    1.364e-001    2.125e-002
    8       8.000s    8.883e-002    9.898e-002    1.016e-002
    9       9.000s    6.494e-002    7.244e-002    7.496e-003
   10      10.000s    4.794e-002    5.360e-002    5.660e-003
   11      11.000s    4.557e-002    4.023e-002   -5.337e-003
   12      12.000s    4.615e-002    3.074e-002   -1.541e-002
   13      13.000s    3.792e-002    2.400e-002   -1.392e-002
   14      14.000s    2.820e-002    1.921e-002   -8.993e-003
   15      15.000s    2.604e-002    1.580e-002   -1.024e-002
   16      16.000s    2.476e-002    1.337e-002   -1.138e-002
   17      17.000s    1.677e-002    1.164e-002   -5.132e-003
   18      18.000s    8.884e-003    1.041e-002    1.523e-003
   19      19.000s    8.638e-003    9.521e-003    8.821e-004
   20      20.000s    1.029e-002    8.883e-003   -1.404e-003
   21      21.000s    6.869e-003    8.421e-003    1.553e-003
   22      22.000s    3.156e-003    8.085e-003    4.929e-003
   23      23.000s    4.988e-003    7.838e-003    2.850e-003
   24      24.000s    7.644e-003    7.653e-003    9.008e-006
   25      25.000s    5.554e-003    7.513e-003    1.959e-003
   26      26.000s    2.831e-003    7.405e-003    4.574e-003
   27      27.000s    4.370e-003    7.319e-003    2.950e-003
   28      28.000s    6.375e-003    7.250e-003    8.742e-004
   29      29.000s    4.617e-003    7.191e-003    2.575e-003
   30      30.000s    2.714e-003    7.141e-003    4.427e-003

============================================================

