SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/180/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 172 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.772e+000    7.816e-003  
T     =       1.875s      260.255s  

RSS   =   2.905e-002
SD    =   3.112e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.048e+000    4.754e-002
    2       2.000s    7.343e-001    6.178e-001   -1.166e-001
    3       3.000s    3.740e-001    3.656e-001   -8.392e-003
    4       4.000s    1.320e-001    2.176e-001    8.560e-002
    5       5.000s    6.844e-002    1.308e-001    6.240e-002
    6       6.000s    7.838e-002    7.990e-002    1.520e-003
    7       7.000s    6.406e-002    5.000e-002   -1.406e-002
    8       8.000s    3.356e-002    3.245e-002   -1.112e-003
    9       9.000s    2.828e-002    2.214e-002   -6.135e-003
   10      10.000s    3.903e-002    1.608e-002   -2.294e-002
   11      11.000s    3.470e-002    1.251e-002   -2.218e-002
   12      12.000s    1.957e-002    1.041e-002   -9.156e-003
   13      13.000s    1.626e-002    9.164e-003   -7.094e-003
   14      14.000s    2.193e-002    8.421e-003   -1.351e-002
   15      15.000s    1.902e-002    7.973e-003   -1.105e-002
   16      16.000s    9.555e-003    7.699e-003   -1.856e-003
   17      17.000s    7.307e-003    7.527e-003    2.196e-004
   18      18.000s    1.023e-002    7.414e-003   -2.813e-003
   19      19.000s    7.142e-003    7.336e-003    1.943e-004
   20      20.000s    8.138e-004    7.279e-003    6.466e-003
   21      21.000s    1.485e-003    7.235e-003    5.749e-003
   22      22.000s    6.371e-003    7.197e-003    8.259e-004
   23      23.000s    5.586e-003    7.163e-003    1.577e-003
   24      24.000s    1.017e-003    7.133e-003    6.116e-003
   25      25.000s    1.461e-003    7.103e-003    5.642e-003
   26      26.000s    5.447e-003    7.075e-003    1.628e-003
   27      27.000s    5.115e-003    7.047e-003    1.932e-003
   28      28.000s    1.738e-003    7.019e-003    5.282e-003
   29      29.000s    2.546e-003    6.992e-003    4.447e-003
   30      30.000s    6.728e-003    6.965e-003    2.371e-004

============================================================

