SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/140/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.406e+000    1.554e-003  
T     =       3.214s    14844845925341.297s  

RSS   =   5.065e-003
SD    =   1.299e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.031e+000    3.133e-002
    2       2.000s    7.885e-001    7.560e-001   -3.250e-002
    3       3.000s    5.782e-001    5.543e-001   -2.390e-002
    4       4.000s    4.233e-001    4.065e-001   -1.675e-002
    5       5.000s    2.992e-001    2.982e-001   -9.432e-004
    6       6.000s    1.967e-001    2.189e-001    2.221e-002
    7       7.000s    1.321e-001    1.608e-001    2.868e-002
    8       8.000s    1.004e-001    1.182e-001    1.786e-002
    9       9.000s    7.637e-002    8.703e-002    1.066e-002
   10      10.000s    5.369e-002    6.418e-002    1.049e-002
   11      11.000s    4.336e-002    4.743e-002    4.069e-003
   12      12.000s    4.249e-002    3.517e-002   -7.320e-003
   13      13.000s    3.584e-002    2.618e-002   -9.659e-003
   14      14.000s    2.306e-002    1.960e-002   -3.467e-003
   15      15.000s    1.680e-002    1.477e-002   -2.026e-003
   16      16.000s    1.768e-002    1.124e-002   -6.442e-003
   17      17.000s    1.472e-002    8.648e-003   -6.068e-003
   18      18.000s    7.183e-003    6.752e-003   -4.313e-004
   19      19.000s    4.692e-003    5.362e-003    6.696e-004
   20      20.000s    7.731e-003    4.344e-003   -3.387e-003
   21      21.000s    7.343e-003    3.598e-003   -3.745e-003
   22      22.000s    2.684e-003    3.051e-003    3.669e-004
   23      23.000s    1.590e-003    2.651e-003    1.061e-003
   24      24.000s    4.742e-003    2.358e-003   -2.385e-003
   25      25.000s    5.029e-003    2.143e-003   -2.886e-003
   26      26.000s    1.823e-003    1.985e-003    1.617e-004
   27      27.000s    1.516e-003    1.870e-003    3.536e-004
   28      28.000s    4.479e-003    1.785e-003   -2.694e-003
   29      29.000s    4.741e-003    1.723e-003   -3.018e-003
   30      30.000s    1.955e-003    1.678e-003   -2.767e-004

============================================================

