SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/170/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.397e+000    7.125e-003  
T     =       3.199s    3179299785832.860s  

RSS   =   5.382e-003
SD    =   1.339e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.029e+000    2.927e-002
    2       2.000s    7.812e-001    7.549e-001   -2.629e-002
    3       3.000s    5.866e-001    5.541e-001   -3.245e-002
    4       4.000s    4.251e-001    4.073e-001   -1.785e-002
    5       5.000s    2.911e-001    2.999e-001    8.724e-003
    6       6.000s    1.955e-001    2.213e-001    2.581e-002
    7       7.000s    1.394e-001    1.638e-001    2.434e-002
    8       8.000s    1.042e-001    1.217e-001    1.749e-002
    9       9.000s    7.671e-002    9.096e-002    1.425e-002
   10      10.000s    6.000e-002    6.846e-002    8.457e-003
   11      11.000s    5.414e-002    5.199e-002   -2.145e-003
   12      12.000s    4.843e-002    3.995e-002   -8.483e-003
   13      13.000s    3.823e-002    3.114e-002   -7.090e-003
   14      14.000s    3.074e-002    2.469e-002   -6.052e-003
   15      15.000s    2.935e-002    1.997e-002   -9.378e-003
   16      16.000s    2.735e-002    1.653e-002   -1.083e-002
   17      17.000s    2.128e-002    1.400e-002   -7.275e-003
   18      18.000s    1.658e-002    1.216e-002   -4.427e-003
   19      19.000s    1.606e-002    1.081e-002   -5.251e-003
   20      20.000s    1.483e-002    9.817e-003   -5.013e-003
   21      21.000s    1.061e-002    9.095e-003   -1.512e-003
   22      22.000s    7.909e-003    8.566e-003    6.566e-004
   23      23.000s    8.681e-003    8.179e-003   -5.022e-004
   24      24.000s    8.568e-003    7.896e-003   -6.714e-004
   25      25.000s    5.703e-003    7.689e-003    1.987e-003
   26      26.000s    4.113e-003    7.538e-003    3.425e-003
   27      27.000s    5.484e-003    7.427e-003    1.943e-003
   28      28.000s    5.996e-003    7.346e-003    1.350e-003
   29      29.000s    4.010e-003    7.287e-003    3.277e-003
   30      30.000s    3.004e-003    7.243e-003    4.240e-003

============================================================

