SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/780/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.387e+000    7.534e-003  
T     =       3.270s    15752741421101.891s  

RSS   =   5.490e-003
SD    =   1.353e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.029e+000    2.894e-002
    2       2.000s    7.863e-001    7.598e-001   -2.650e-002
    3       3.000s    5.936e-001    5.616e-001   -3.197e-002
    4       4.000s    4.330e-001    4.156e-001   -1.744e-002
    5       5.000s    2.978e-001    3.081e-001    1.022e-002
    6       6.000s    2.017e-001    2.289e-001    2.713e-002
    7       7.000s    1.472e-001    1.706e-001    2.336e-002
    8       8.000s    1.120e-001    1.276e-001    1.562e-002
    9       9.000s    8.185e-002    9.596e-002    1.411e-002
   10      10.000s    6.366e-002    7.266e-002    9.003e-003
   11      11.000s    5.925e-002    5.550e-002   -3.755e-003
   12      12.000s    5.504e-002    4.286e-002   -1.218e-002
   13      13.000s    4.434e-002    3.355e-002   -1.079e-002
   14      14.000s    3.593e-002    2.670e-002   -9.239e-003
   15      15.000s    3.386e-002    2.165e-002   -1.221e-002
   16      16.000s    2.956e-002    1.793e-002   -1.163e-002
   17      17.000s    1.966e-002    1.519e-002   -4.470e-003
   18      18.000s    1.274e-002    1.317e-002    4.346e-004
   19      19.000s    1.277e-002    1.169e-002   -1.083e-003
   20      20.000s    1.242e-002    1.059e-002   -1.830e-003
   21      21.000s    7.940e-003    9.786e-003    1.846e-003
   22      22.000s    5.552e-003    9.193e-003    3.641e-003
   23      23.000s    8.166e-003    8.756e-003    5.900e-004
   24      24.000s    9.599e-003    8.434e-003   -1.165e-003
   25      25.000s    6.777e-003    8.197e-003    1.419e-003
   26      26.000s    5.060e-003    8.022e-003    2.962e-003
   27      27.000s    7.098e-003    7.893e-003    7.951e-004
   28      28.000s    8.081e-003    7.799e-003   -2.820e-004
   29      29.000s    5.898e-003    7.729e-003    1.831e-003
   30      30.000s    5.037e-003    7.678e-003    2.641e-003

============================================================

