SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/30/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 207 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.405e+000    9.312e-003  
T     =       3.042s       60.689s  

RSS   =   3.408e-003
SD    =   1.066e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.020e+000    2.030e-002
    2       2.000s    7.571e-001    7.368e-001   -2.030e-002
    3       3.000s    5.534e-001    5.328e-001   -2.064e-002
    4       4.000s    4.001e-001    3.858e-001   -1.429e-002
    5       5.000s    2.730e-001    2.800e-001    7.014e-003
    6       6.000s    1.801e-001    2.038e-001    2.375e-002
    7       7.000s    1.296e-001    1.489e-001    1.932e-002
    8       8.000s    1.002e-001    1.094e-001    9.231e-003
    9       9.000s    7.235e-002    8.090e-002    8.551e-003
   10      10.000s    5.277e-002    6.035e-002    7.582e-003
   11      11.000s    4.739e-002    4.552e-002   -1.866e-003
   12      12.000s    4.328e-002    3.482e-002   -8.464e-003
   13      13.000s    3.234e-002    2.708e-002   -5.265e-003
   14      14.000s    2.549e-002    2.147e-002   -4.013e-003
   15      15.000s    2.902e-002    1.741e-002   -1.161e-002
   16      16.000s    3.074e-002    1.445e-002   -1.629e-002
   17      17.000s    2.221e-002    1.229e-002   -9.923e-003
   18      18.000s    1.320e-002    1.070e-002   -2.503e-003
   19      19.000s    1.231e-002    9.529e-003   -2.780e-003
   20      20.000s    1.245e-002    8.656e-003   -3.798e-003
   21      21.000s    7.023e-003    7.998e-003    9.743e-004
   22      22.000s    2.624e-003    7.495e-003    4.871e-003
   23      23.000s    4.828e-003    7.105e-003    2.277e-003
   24      24.000s    7.036e-003    6.796e-003   -2.399e-004
   25      25.000s    3.825e-003    6.546e-003    2.721e-003
   26      26.000s    1.121e-003    6.339e-003    5.218e-003
   27      27.000s    3.685e-003    6.164e-003    2.479e-003
   28      28.000s    5.780e-003    6.011e-003    2.319e-004
   29      29.000s    2.984e-003    5.876e-003    2.892e-003
   30      30.000s    7.313e-004    5.753e-003    5.022e-003

============================================================

