SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/150/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 368 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.894e+000    4.159e-002  
T     =       1.530s       15.201s  

RSS   =   1.446e-002
SD    =   2.196e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.024e+000    2.396e-002
    2       2.000s    6.283e-001    5.488e-001   -7.949e-002
    3       3.000s    2.685e-001    3.006e-001    3.212e-002
    4       4.000s    1.052e-001    1.706e-001    6.538e-002
    5       5.000s    9.415e-002    1.020e-001    7.878e-003
    6       6.000s    9.011e-002    6.553e-002   -2.458e-002
    7       7.000s    4.918e-002    4.575e-002   -3.429e-003
    8       8.000s    2.648e-002    3.472e-002    8.234e-003
    9       9.000s    4.169e-002    2.828e-002   -1.341e-002
   10      10.000s    5.092e-002    2.429e-002   -2.663e-002
   11      11.000s    3.336e-002    2.160e-002   -1.177e-002
   12      12.000s    1.877e-002    1.963e-002    8.528e-004
   13      13.000s    2.384e-002    1.807e-002   -5.771e-003
   14      14.000s    2.651e-002    1.676e-002   -9.752e-003
   15      15.000s    1.424e-002    1.561e-002    1.366e-003
   16      16.000s    5.751e-003    1.457e-002    8.818e-003
   17      17.000s    1.168e-002    1.362e-002    1.935e-003
   18      18.000s    1.567e-002    1.274e-002   -2.928e-003
   19      19.000s    7.774e-003    1.192e-002    4.149e-003
   20      20.000s    1.740e-003    1.116e-002    9.421e-003
   21      21.000s    6.360e-003    1.045e-002    4.088e-003
   22      22.000s    9.839e-003    9.782e-003   -5.708e-005
   23      23.000s    4.502e-003    9.159e-003    4.657e-003
   24      24.000s    7.672e-004    8.576e-003    7.808e-003
   25      25.000s    5.293e-003    8.029e-003    2.737e-003
   26      26.000s    8.460e-003    7.518e-003   -9.424e-004
   27      27.000s    4.183e-003    7.039e-003    2.857e-003
   28      28.000s    1.438e-003    6.591e-003    5.154e-003
   29      29.000s    6.192e-003    6.172e-003   -2.006e-005
   30      30.000s    1.049e-002    5.779e-003   -4.711e-003

============================================================

