SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/510/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 330 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.582e+000    6.613e-002  
T     =       1.980s       13.330s  

RSS   =   3.782e-003
SD    =   1.123e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.016e+000    1.583e-002
    2       2.000s    6.765e-001    6.329e-001   -4.355e-002
    3       3.000s    3.898e-001    4.004e-001    1.062e-002
    4       4.000s    2.300e-001    2.588e-001    2.882e-002
    5       5.000s    1.661e-001    1.721e-001    5.920e-003
    6       6.000s    1.247e-001    1.186e-001   -6.098e-003
    7       7.000s    8.222e-002    8.523e-002    3.012e-003
    8       8.000s    5.877e-002    6.412e-002    5.351e-003
    9       9.000s    5.750e-002    5.046e-002   -7.041e-003
   10      10.000s    5.583e-002    4.137e-002   -1.446e-002
   11      11.000s    4.361e-002    3.509e-002   -8.519e-003
   12      12.000s    3.304e-002    3.057e-002   -2.469e-003
   13      13.000s    3.090e-002    2.717e-002   -3.736e-003
   14      14.000s    2.844e-002    2.448e-002   -3.959e-003
   15      15.000s    2.116e-002    2.227e-002    1.119e-003
   16      16.000s    1.651e-002    2.040e-002    3.893e-003
   17      17.000s    1.768e-002    1.877e-002    1.090e-003
   18      18.000s    1.732e-002    1.732e-002   -7.154e-006
   19      19.000s    1.196e-002    1.601e-002    4.049e-003
   20      20.000s    7.992e-003    1.482e-002    6.823e-003
   21      21.000s    9.161e-003    1.372e-002    4.562e-003
   22      22.000s    1.044e-002    1.272e-002    2.279e-003
   23      23.000s    8.510e-003    1.179e-002    3.282e-003
   24      24.000s    7.265e-003    1.093e-002    3.670e-003
   25      25.000s    8.951e-003    1.014e-002    1.191e-003
   26      26.000s    9.669e-003    9.407e-003   -2.621e-004
   27      27.000s    7.666e-003    8.726e-003    1.060e-003
   28      28.000s    7.338e-003    8.095e-003    7.572e-004
   29      29.000s    1.112e-002    7.509e-003   -3.615e-003
   30      30.000s    1.520e-002    6.966e-003   -8.229e-003

============================================================

