SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/300/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.591e+000    3.239e-003  
T     =       2.256s    21892053265126.734s  

RSS   =   5.977e-003
SD    =   1.412e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.024e+000    2.442e-002
    2       2.000s    7.084e-001    6.588e-001   -4.955e-002
    3       3.000s    4.245e-001    4.241e-001   -3.445e-004
    4       4.000s    2.587e-001    2.734e-001    1.477e-002
    5       5.000s    1.777e-001    1.767e-001   -1.009e-003
    6       6.000s    1.070e-001    1.146e-001    7.616e-003
    7       7.000s    4.235e-002    7.474e-002    3.239e-002
    8       8.000s    2.023e-002    4.914e-002    2.891e-002
    9       9.000s    3.369e-002    3.271e-002   -9.819e-004
   10      10.000s    3.971e-002    2.216e-002   -1.755e-002
   11      11.000s    2.574e-002    1.538e-002   -1.036e-002
   12      12.000s    1.547e-002    1.104e-002   -4.438e-003
   13      13.000s    1.823e-002    8.245e-003   -9.989e-003
   14      14.000s    1.734e-002    6.452e-003   -1.088e-002
   15      15.000s    6.667e-003    5.302e-003   -1.365e-003
   16      16.000s    7.937e-004    4.563e-003    3.770e-003
   17      17.000s    5.382e-003    4.089e-003   -1.293e-003
   18      18.000s    7.939e-003    3.785e-003   -4.154e-003
   19      19.000s    2.769e-003    3.589e-003    8.205e-004
   20      20.000s    -1.226e-004    3.464e-003    3.586e-003
   21      21.000s    3.910e-003    3.383e-003   -5.271e-004
   22      22.000s    5.976e-003    3.331e-003   -2.645e-003
   23      23.000s    1.847e-003    3.298e-003    1.452e-003
   24      24.000s    -5.365e-004    3.277e-003    3.813e-003
   25      25.000s    2.892e-003    3.263e-003    3.712e-004
   26      26.000s    5.232e-003    3.254e-003   -1.978e-003
   27      27.000s    2.749e-003    3.249e-003    4.998e-004
   28      28.000s    1.536e-003    3.245e-003    1.709e-003
   29      29.000s    5.127e-003    3.243e-003   -1.884e-003
   30      30.000s    8.398e-003    3.241e-003   -5.156e-003

============================================================

