SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/90/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 173 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.178e+000    7.761e-003  
T     =       1.315s      122.264s  

RSS   =   2.321e-002
SD    =   2.781e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.026e+000    2.564e-002
    2       2.000s    5.778e-001    4.834e-001   -9.441e-002
    3       3.000s    1.858e-001    2.300e-001    4.418e-002
    4       4.000s    2.354e-002    1.115e-001    8.792e-002
    5       5.000s    3.839e-002    5.603e-002    1.764e-002
    6       6.000s    6.233e-002    3.010e-002   -3.223e-002
    7       7.000s    3.522e-002    1.794e-002   -1.727e-002
    8       8.000s    1.355e-002    1.223e-002   -1.321e-003
    9       9.000s    2.776e-002    9.529e-003   -1.823e-002
   10      10.000s    3.952e-002    8.235e-003   -3.129e-002
   11      11.000s    2.517e-002    7.600e-003   -1.757e-002
   12      12.000s    1.118e-002    7.272e-003   -3.904e-003
   13      13.000s    1.554e-002    7.089e-003   -8.456e-003
   14      14.000s    1.833e-002    6.973e-003   -1.136e-002
   15      15.000s    6.079e-003    6.889e-003    8.107e-004
   16      16.000s    -3.843e-003    6.820e-003    1.066e-002
   17      17.000s    7.286e-004    6.759e-003    6.030e-003
   18      18.000s    5.695e-003    6.701e-003    1.006e-003
   19      19.000s    5.495e-004    6.645e-003    6.096e-003
   20      20.000s    -3.324e-003    6.591e-003    9.914e-003
   21      21.000s    2.154e-003    6.537e-003    4.383e-003
   22      22.000s    6.206e-003    6.483e-003    2.772e-004
   23      23.000s    1.548e-003    6.430e-003    4.883e-003
   24      24.000s    -1.909e-003    6.378e-003    8.287e-003
   25      25.000s    2.656e-003    6.326e-003    3.670e-003
   26      26.000s    6.330e-003    6.274e-003   -5.602e-005
   27      27.000s    2.822e-003    6.223e-003    3.401e-003
   28      28.000s    2.770e-004    6.173e-003    5.896e-003
   29      29.000s    4.747e-003    6.122e-003    1.375e-003
   30      30.000s    9.144e-003    6.072e-003   -3.071e-003

============================================================

