SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/220/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 143 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.411e+000    7.472e-003  
T     =       2.956s      201.196s  

RSS   =   2.206e-003
SD    =   8.576e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.014e+000    1.350e-002
    2       2.000s    7.356e-001    7.247e-001   -1.091e-002
    3       3.000s    5.370e-001    5.188e-001   -1.825e-002
    4       4.000s    3.864e-001    3.720e-001   -1.440e-002
    5       5.000s    2.587e-001    2.673e-001    8.609e-003
    6       6.000s    1.700e-001    1.926e-001    2.266e-002
    7       7.000s    1.250e-001    1.394e-001    1.438e-002
    8       8.000s    9.609e-002    1.014e-001    5.308e-003
    9       9.000s    6.699e-002    7.432e-002    7.332e-003
   10      10.000s    4.935e-002    5.501e-002    5.656e-003
   11      11.000s    4.714e-002    4.122e-002   -5.914e-003
   12      12.000s    4.344e-002    3.139e-002   -1.205e-002
   13      13.000s    3.082e-002    2.436e-002   -6.455e-003
   14      14.000s    2.211e-002    1.935e-002   -2.759e-003
   15      15.000s    2.304e-002    1.576e-002   -7.279e-003
   16      16.000s    2.201e-002    1.319e-002   -8.816e-003
   17      17.000s    1.381e-002    1.135e-002   -2.457e-003
   18      18.000s    8.782e-003    1.003e-002    1.248e-003
   19      19.000s    1.149e-002    9.079e-003   -2.412e-003
   20      20.000s    1.238e-002    8.391e-003   -3.991e-003
   21      21.000s    7.071e-003    7.891e-003    8.194e-004
   22      22.000s    4.071e-003    7.525e-003    3.454e-003
   23      23.000s    7.259e-003    7.254e-003   -4.766e-006
   24      24.000s    8.752e-003    7.052e-003   -1.700e-003
   25      25.000s    4.894e-003    6.899e-003    2.005e-003
   26      26.000s    2.774e-003    6.780e-003    4.006e-003
   27      27.000s    5.565e-003    6.686e-003    1.121e-003
   28      28.000s    6.695e-003    6.610e-003   -8.547e-005
   29      29.000s    3.443e-003    6.547e-003    3.104e-003
   30      30.000s    1.971e-003    6.492e-003    4.521e-003

============================================================

