SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/410/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.414e+000    3.665e-003  
T     =       3.120s    34457929008578.312s  

RSS   =   5.725e-003
SD    =   1.381e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.030e+000    3.028e-002
    2       2.000s    7.789e-001    7.488e-001   -3.009e-002
    3       3.000s    5.683e-001    5.445e-001   -2.382e-002
    4       4.000s    4.176e-001    3.962e-001   -2.141e-002
    5       5.000s    2.908e-001    2.885e-001   -2.254e-003
    6       6.000s    1.839e-001    2.104e-001    2.653e-002
    7       7.000s    1.220e-001    1.537e-001    3.170e-002
    8       8.000s    9.542e-002    1.126e-001    1.715e-002
    9       9.000s    7.138e-002    8.271e-002    1.133e-002
   10      10.000s    4.707e-002    6.104e-002    1.397e-002
   11      11.000s    3.979e-002    4.530e-002    5.519e-003
   12      12.000s    4.324e-002    3.389e-002   -9.353e-003
   13      13.000s    3.657e-002    2.560e-002   -1.097e-002
   14      14.000s    2.238e-002    1.958e-002   -2.793e-003
   15      15.000s    1.838e-002    1.522e-002   -3.158e-003
   16      16.000s    2.246e-002    1.205e-002   -1.041e-002
   17      17.000s    1.883e-002    9.751e-003   -9.074e-003
   18      18.000s    8.986e-003    8.082e-003   -9.040e-004
   19      19.000s    6.988e-003    6.871e-003   -1.168e-004
   20      20.000s    1.157e-002    5.992e-003   -5.575e-003
   21      21.000s    1.005e-002    5.354e-003   -4.696e-003
   22      22.000s    3.400e-003    4.890e-003    1.491e-003
   23      23.000s    2.895e-003    4.554e-003    1.659e-003
   24      24.000s    7.473e-003    4.310e-003   -3.163e-003
   25      25.000s    6.807e-003    4.133e-003   -2.673e-003
   26      26.000s    1.942e-003    4.005e-003    2.063e-003
   27      27.000s    2.253e-003    3.911e-003    1.659e-003
   28      28.000s    6.462e-003    3.844e-003   -2.618e-003
   29      29.000s    5.869e-003    3.795e-003   -2.074e-003
   30      30.000s    1.956e-003    3.759e-003    1.803e-003

============================================================

