SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/660/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 408 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.357e+000    6.296e-002  
T     =       2.895s       16.161s  

RSS   =   3.236e-003
SD    =   1.039e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.020e+000    1.966e-002
    2       2.000s    7.600e-001    7.356e-001   -2.445e-002
    3       3.000s    5.550e-001    5.336e-001   -2.136e-002
    4       4.000s    3.928e-001    3.899e-001   -2.928e-003
    5       5.000s    2.728e-001    2.874e-001    1.463e-002
    6       6.000s    1.945e-001    2.142e-001    1.973e-002
    7       7.000s    1.467e-001    1.617e-001    1.498e-002
    8       8.000s    1.140e-001    1.239e-001    9.977e-003
    9       9.000s    9.049e-002    9.665e-002    6.156e-003
   10      10.000s    7.717e-002    7.679e-002   -3.815e-004
   11      11.000s    6.996e-002    6.223e-002   -7.726e-003
   12      12.000s    6.235e-002    5.145e-002   -1.089e-002
   13      13.000s    5.426e-002    4.338e-002   -1.088e-002
   14      14.000s    4.889e-002    3.724e-002   -1.165e-002
   15      15.000s    4.458e-002    3.251e-002   -1.207e-002
   16      16.000s    3.764e-002    2.879e-002   -8.848e-003
   17      17.000s    2.959e-002    2.581e-002   -3.777e-003
   18      18.000s    2.436e-002    2.337e-002   -9.864e-004
   19      19.000s    2.131e-002    2.134e-002    3.615e-005
   20      20.000s    1.738e-002    1.962e-002    2.236e-003
   21      21.000s    1.336e-002    1.813e-002    4.769e-003
   22      22.000s    1.188e-002    1.682e-002    4.935e-003
   23      23.000s    1.189e-002    1.565e-002    3.763e-003
   24      24.000s    1.051e-002    1.460e-002    4.088e-003
   25      25.000s    8.385e-003    1.364e-002    5.259e-003
   26      26.000s    8.013e-003    1.277e-002    4.756e-003
   27      27.000s    8.925e-003    1.196e-002    3.039e-003
   28      28.000s    9.038e-003    1.122e-002    2.180e-003
   29      29.000s    8.936e-003    1.053e-002    1.589e-003
   30      30.000s    1.055e-002    9.880e-003   -6.695e-004

============================================================

