SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/230/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 187 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.775e+000    3.160e-003  
T     =       1.931s      339.874s  

RSS   =   3.903e-002
SD    =   3.607e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.060e+000    6.041e-002
    2       2.000s    7.691e-001    6.330e-001   -1.361e-001
    3       3.000s    4.044e-001    3.783e-001   -2.606e-002
    4       4.000s    1.360e-001    2.266e-001    9.062e-002
    5       5.000s    5.580e-002    1.363e-001    8.046e-002
    6       6.000s    6.726e-002    8.242e-002    1.516e-002
    7       7.000s    5.763e-002    5.035e-002   -7.283e-003
    8       8.000s    2.561e-002    3.123e-002    5.621e-003
    9       9.000s    1.851e-002    1.985e-002    1.334e-003
   10      10.000s    3.205e-002    1.306e-002   -1.899e-002
   11      11.000s    3.025e-002    9.010e-003   -2.124e-002
   12      12.000s    1.345e-002    6.595e-003   -6.855e-003
   13      13.000s    8.016e-003    5.153e-003   -2.862e-003
   14      14.000s    1.441e-002    4.291e-003   -1.012e-002
   15      15.000s    1.254e-002    3.773e-003   -8.763e-003
   16      16.000s    2.569e-003    3.461e-003    8.924e-004
   17      17.000s    1.350e-003    3.272e-003    1.922e-003
   18      18.000s    8.463e-003    3.156e-003   -5.307e-003
   19      19.000s    8.946e-003    3.083e-003   -5.863e-003
   20      20.000s    2.494e-003    3.036e-003    5.420e-004
   21      21.000s    1.686e-003    3.004e-003    1.319e-003
   22      22.000s    6.674e-003    2.982e-003   -3.692e-003
   23      23.000s    6.464e-003    2.965e-003   -3.499e-003
   24      24.000s    1.153e-003    2.952e-003    1.799e-003
   25      25.000s    7.968e-004    2.940e-003    2.144e-003
   26      26.000s    5.398e-003    2.930e-003   -2.468e-003
   27      27.000s    5.819e-003    2.920e-003   -2.898e-003
   28      28.000s    1.966e-003    2.911e-003    9.454e-004
   29      29.000s    2.159e-003    2.902e-003    7.437e-004
   30      30.000s    6.606e-003    2.894e-003   -3.713e-003

============================================================

