SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/230/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.421e+000    5.054e-003  
T     =       3.076s    15378255705893.650s  

RSS   =   5.599e-003
SD    =   1.366e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.032e+000    3.152e-002
    2       2.000s    7.854e-001    7.467e-001   -3.873e-002
    3       3.000s    5.621e-001    5.408e-001   -2.126e-002
    4       4.000s    4.028e-001    3.922e-001   -1.063e-002
    5       5.000s    2.822e-001    2.847e-001    2.494e-003
    6       6.000s    1.833e-001    2.071e-001    2.385e-002
    7       7.000s    1.213e-001    1.510e-001    2.972e-002
    8       8.000s    9.374e-002    1.105e-001    1.678e-002
    9       9.000s    7.367e-002    8.125e-002    7.584e-003
   10      10.000s    5.210e-002    6.011e-002    8.001e-003
   11      11.000s    4.194e-002    4.483e-002    2.888e-003
   12      12.000s    4.297e-002    3.379e-002   -9.181e-003
   13      13.000s    3.906e-002    2.581e-002   -1.324e-002
   14      14.000s    2.791e-002    2.005e-002   -7.853e-003
   15      15.000s    2.255e-002    1.589e-002   -6.663e-003
   16      16.000s    2.432e-002    1.288e-002   -1.144e-002
   17      17.000s    2.109e-002    1.071e-002   -1.038e-002
   18      18.000s    1.159e-002    9.140e-003   -2.451e-003
   19      19.000s    7.201e-003    8.006e-003    8.056e-004
   20      20.000s    9.733e-003    7.187e-003   -2.546e-003
   21      21.000s    9.229e-003    6.595e-003   -2.634e-003
   22      22.000s    3.907e-003    6.167e-003    2.260e-003
   23      23.000s    2.444e-003    5.858e-003    3.414e-003
   24      24.000s    6.068e-003    5.635e-003   -4.331e-004
   25      25.000s    6.564e-003    5.474e-003   -1.090e-003
   26      26.000s    2.662e-003    5.357e-003    2.695e-003
   27      27.000s    1.761e-003    5.273e-003    3.512e-003
   28      28.000s    4.876e-003    5.212e-003    3.364e-004
   29      29.000s    5.276e-003    5.168e-003   -1.076e-004
   30      30.000s    2.355e-003    5.136e-003    2.781e-003

============================================================

