SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/360/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 297 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.428e+000    9.547e-003  
T     =       2.833s       34.758s  

RSS   =   2.541e-003
SD    =   9.204e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.013e+000    1.273e-002
    2       2.000s    7.300e-001    7.140e-001   -1.599e-002
    3       3.000s    5.092e-001    5.040e-001   -5.133e-003
    4       4.000s    3.710e-001    3.565e-001   -1.449e-002
    5       5.000s    2.555e-001    2.527e-001   -2.766e-003
    6       6.000s    1.566e-001    1.798e-001    2.324e-002
    7       7.000s    1.055e-001    1.285e-001    2.299e-002
    8       8.000s    8.867e-002    9.236e-002    3.692e-003
    9       9.000s    6.711e-002    6.693e-002   -1.851e-004
   10      10.000s    4.168e-002    4.901e-002    7.327e-003
   11      11.000s    3.603e-002    3.636e-002    3.263e-004
   12      12.000s    4.224e-002    2.741e-002   -1.482e-002
   13      13.000s    3.519e-002    2.108e-002   -1.411e-002
   14      14.000s    1.940e-002    1.658e-002   -2.818e-003
   15      15.000s    1.613e-002    1.336e-002   -2.768e-003
   16      16.000s    2.142e-002    1.106e-002   -1.037e-002
   17      17.000s    1.640e-002    9.390e-003   -7.015e-003
   18      18.000s    4.681e-003    8.172e-003    3.491e-003
   19      19.000s    3.454e-003    7.272e-003    3.818e-003
   20      20.000s    9.745e-003    6.596e-003   -3.149e-003
   21      21.000s    7.934e-003    6.079e-003   -1.854e-003
   22      22.000s    3.632e-004    5.675e-003    5.312e-003
   23      23.000s    8.392e-004    5.351e-003    4.512e-003
   24      24.000s    6.893e-003    5.085e-003   -1.808e-003
   25      25.000s    5.732e-003    4.861e-003   -8.717e-004
   26      26.000s    -3.845e-004    4.666e-003    5.051e-003
   27      27.000s    2.541e-004    4.494e-003    4.240e-003
   28      28.000s    5.481e-003    4.339e-003   -1.142e-003
   29      29.000s    4.673e-003    4.196e-003   -4.767e-004
   30      30.000s    1.318e-004    4.064e-003    3.932e-003

============================================================

