SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/620/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.693e+000    3.326e-003  
T     =       2.068s    7116354635178.355s  

RSS   =   1.867e-002
SD    =   2.495e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.047e+000    4.688e-002
    2       2.000s    7.440e-001    6.467e-001   -9.730e-002
    3       3.000s    4.210e-001    4.000e-001   -2.093e-002
    4       4.000s    1.986e-001    2.479e-001    4.928e-002
    5       5.000s    1.096e-001    1.541e-001    4.455e-002
    6       6.000s    7.567e-002    9.630e-002    2.063e-002
    7       7.000s    4.158e-002    6.065e-002    1.907e-002
    8       8.000s    1.995e-002    3.867e-002    1.872e-002
    9       9.000s    2.516e-002    2.512e-002   -4.496e-005
   10      10.000s    3.410e-002    1.676e-002   -1.733e-002
   11      11.000s    2.643e-002    1.161e-002   -1.482e-002
   12      12.000s    1.488e-002    8.433e-003   -6.449e-003
   13      13.000s    1.509e-002    6.475e-003   -8.613e-003
   14      14.000s    1.856e-002    5.268e-003   -1.329e-002
   15      15.000s    1.364e-002    4.523e-003   -9.119e-003
   16      16.000s    7.169e-003    4.064e-003   -3.105e-003
   17      17.000s    8.117e-003    3.781e-003   -4.336e-003
   18      18.000s    1.006e-002    3.607e-003   -6.454e-003
   19      19.000s    5.385e-003    3.499e-003   -1.886e-003
   20      20.000s    3.774e-004    3.433e-003    3.055e-003
   21      21.000s    2.363e-003    3.392e-003    1.028e-003
   22      22.000s    5.830e-003    3.366e-003   -2.463e-003
   23      23.000s    3.722e-003    3.351e-003   -3.715e-004
   24      24.000s    3.832e-004    3.341e-003    2.958e-003
   25      25.000s    1.924e-003    3.335e-003    1.412e-003
   26      26.000s    4.513e-003    3.332e-003   -1.182e-003
   27      27.000s    2.810e-003    3.330e-003    5.193e-004
   28      28.000s    5.605e-004    3.328e-003    2.768e-003
   29      29.000s    2.967e-003    3.327e-003    3.603e-004
   30      30.000s    6.855e-003    3.327e-003   -3.529e-003

============================================================

