SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/110/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.420e+000    6.691e-003  
T     =       3.079s    19107179545128.539s  

RSS   =   5.583e-003
SD    =   1.364e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.033e+000    3.327e-002
    2       2.000s    7.819e-001    7.486e-001   -3.326e-002
    3       3.000s    5.782e-001    5.429e-001   -3.536e-002
    4       4.000s    4.066e-001    3.942e-001   -1.240e-002
    5       5.000s    2.742e-001    2.867e-001    1.250e-002
    6       6.000s    1.858e-001    2.091e-001    2.327e-002
    7       7.000s    1.318e-001    1.530e-001    2.120e-002
    8       8.000s    9.560e-002    1.124e-001    1.680e-002
    9       9.000s    7.027e-002    8.308e-002    1.281e-002
   10      10.000s    5.539e-002    6.190e-002    6.508e-003
   11      11.000s    4.567e-002    4.659e-002    9.229e-004
   12      12.000s    3.470e-002    3.553e-002    8.217e-004
   13      13.000s    2.488e-002    2.753e-002    2.653e-003
   14      14.000s    2.198e-002    2.175e-002   -2.302e-004
   15      15.000s    2.372e-002    1.757e-002   -6.145e-003
   16      16.000s    2.303e-002    1.456e-002   -8.470e-003
   17      17.000s    1.926e-002    1.238e-002   -6.889e-003
   18      18.000s    1.706e-002    1.080e-002   -6.260e-003
   19      19.000s    1.682e-002    9.660e-003   -7.164e-003
   20      20.000s    1.495e-002    8.837e-003   -6.118e-003
   21      21.000s    1.151e-002    8.242e-003   -3.264e-003
   22      22.000s    9.943e-003    7.812e-003   -2.131e-003
   23      23.000s    1.041e-002    7.501e-003   -2.912e-003
   24      24.000s    9.871e-003    7.276e-003   -2.595e-003
   25      25.000s    7.965e-003    7.114e-003   -8.508e-004
   26      26.000s    7.032e-003    6.997e-003   -3.559e-005
   27      27.000s    7.171e-003    6.912e-003   -2.595e-004
   28      28.000s    6.456e-003    6.851e-003    3.949e-004
   29      29.000s    5.155e-003    6.806e-003    1.651e-003
   30      30.000s    5.213e-003    6.774e-003    1.561e-003

============================================================

