SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/390/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 499 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.437e+000    1.516e-002  
T     =       2.736s       30.475s  

RSS   =   2.444e-003
SD    =   9.026e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.012e+000    1.165e-002
    2       2.000s    7.171e-001    7.060e-001   -1.108e-002
    3       3.000s    5.063e-001    4.938e-001   -1.253e-002
    4       4.000s    3.624e-001    3.464e-001   -1.603e-002
    5       5.000s    2.391e-001    2.440e-001    4.928e-003
    6       6.000s    1.468e-001    1.728e-001    2.604e-002
    7       7.000s    1.044e-001    1.233e-001    1.890e-002
    8       8.000s    8.587e-002    8.887e-002    2.998e-003
    9       9.000s    6.187e-002    6.486e-002    2.993e-003
   10      10.000s    4.218e-002    4.809e-002    5.918e-003
   11      11.000s    4.128e-002    3.636e-002   -4.919e-003
   12      12.000s    4.357e-002    2.812e-002   -1.544e-002
   13      13.000s    3.250e-002    2.232e-002   -1.018e-002
   14      14.000s    2.011e-002    1.819e-002   -1.920e-003
   15      15.000s    2.076e-002    1.525e-002   -5.511e-003
   16      16.000s    2.381e-002    1.312e-002   -1.069e-002
   17      17.000s    1.625e-002    1.156e-002   -4.688e-003
   18      18.000s    7.283e-003    1.040e-002    3.114e-003
   19      19.000s    8.717e-003    9.514e-003    7.968e-004
   20      20.000s    1.250e-002    8.827e-003   -3.675e-003
   21      21.000s    7.988e-003    8.279e-003    2.908e-004
   22      22.000s    2.233e-003    7.829e-003    5.596e-003
   23      23.000s    4.648e-003    7.449e-003    2.801e-003
   24      24.000s    8.641e-003    7.121e-003   -1.521e-003
   25      25.000s    5.583e-003    6.830e-003    1.247e-003
   26      26.000s    1.459e-003    6.567e-003    5.108e-003
   27      27.000s    3.941e-003    6.326e-003    2.385e-003
   28      28.000s    7.278e-003    6.101e-003   -1.177e-003
   29      29.000s    4.510e-003    5.890e-003    1.380e-003
   30      30.000s    1.146e-003    5.690e-003    4.544e-003

============================================================

