SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/80/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 140 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.377e+000    8.587e-003  
T     =       3.278s      180.772s  

RSS   =   3.485e-003
SD    =   1.078e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.023e+000    2.328e-002
    2       2.000s    7.769e-001    7.565e-001   -2.046e-002
    3       3.000s    5.892e-001    5.598e-001   -2.941e-002
    4       4.000s    4.261e-001    4.148e-001   -1.128e-002
    5       5.000s    2.948e-001    3.079e-001    1.309e-002
    6       6.000s    2.097e-001    2.291e-001    1.943e-002
    7       7.000s    1.573e-001    1.710e-001    1.369e-002
    8       8.000s    1.156e-001    1.282e-001    1.261e-002
    9       9.000s    8.368e-002    9.660e-002    1.291e-002
   10      10.000s    6.842e-002    7.331e-002    4.888e-003
   11      11.000s    6.062e-002    5.612e-002   -4.496e-003
   12      12.000s    4.839e-002    4.345e-002   -4.941e-003
   13      13.000s    3.667e-002    3.410e-002   -2.576e-003
   14      14.000s    3.407e-002    2.719e-002   -6.881e-003
   15      15.000s    3.432e-002    2.209e-002   -1.223e-002
   16      16.000s    2.788e-002    1.831e-002   -9.568e-003
   17      17.000s    1.925e-002    1.552e-002   -3.728e-003
   18      18.000s    1.691e-002    1.345e-002   -3.453e-003
   19      19.000s    1.732e-002    1.192e-002   -5.401e-003
   20      20.000s    1.322e-002    1.077e-002   -2.444e-003
   21      21.000s    7.859e-003    9.920e-003    2.061e-003
   22      22.000s    7.689e-003    9.280e-003    1.591e-003
   23      23.000s    9.601e-003    8.797e-003   -8.036e-004
   24      24.000s    7.658e-003    8.431e-003    7.724e-004
   25      25.000s    4.598e-003    8.150e-003    3.552e-003
   26      26.000s    5.537e-003    7.932e-003    2.394e-003
   27      27.000s    7.640e-003    7.761e-003    1.202e-004
   28      28.000s    6.222e-003    7.624e-003    1.402e-003
   29      29.000s    4.035e-003    7.513e-003    3.477e-003
   30      30.000s    5.142e-003    7.420e-003    2.278e-003

============================================================

