SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/520/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.909e+000    5.587e-003  
T     =       1.624s    4574624286674.376s  

RSS   =   2.306e-002
SD    =   2.772e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.037e+000    3.708e-002
    2       2.000s    6.677e-001    5.629e-001   -1.049e-001
    3       3.000s    2.956e-001    3.067e-001    1.104e-002
    4       4.000s    8.472e-002    1.682e-001    8.352e-002
    5       5.000s    4.690e-002    9.346e-002    4.656e-002
    6       6.000s    5.855e-002    5.306e-002   -5.486e-003
    7       7.000s    4.234e-002    3.124e-002   -1.110e-002
    8       8.000s    2.142e-002    1.944e-002   -1.975e-003
    9       9.000s    2.570e-002    1.307e-002   -1.263e-002
   10      10.000s    3.450e-002    9.632e-003   -2.486e-002
   11      11.000s    2.455e-002    7.772e-003   -1.678e-002
   12      12.000s    1.023e-002    6.768e-003   -3.464e-003
   13      13.000s    9.763e-003    6.225e-003   -3.538e-003
   14      14.000s    1.329e-002    5.932e-003   -7.355e-003
   15      15.000s    7.571e-003    5.773e-003   -1.798e-003
   16      16.000s    1.370e-003    5.688e-003    4.318e-003
   17      17.000s    5.286e-003    5.642e-003    3.560e-004
   18      18.000s    1.070e-002    5.617e-003   -5.080e-003
   19      19.000s    7.280e-003    5.603e-003   -1.676e-003
   20      20.000s    1.912e-003    5.596e-003    3.684e-003
   21      21.000s    3.790e-003    5.592e-003    1.802e-003
   22      22.000s    7.324e-003    5.590e-003   -1.734e-003
   23      23.000s    4.606e-003    5.589e-003    9.823e-004
   24      24.000s    6.186e-004    5.588e-003    4.969e-003
   25      25.000s    2.496e-003    5.588e-003    3.091e-003
   26      26.000s    5.879e-003    5.588e-003   -2.913e-004
   27      27.000s    4.307e-003    5.587e-003    1.280e-003
   28      28.000s    1.609e-003    5.587e-003    3.978e-003
   29      29.000s    3.714e-003    5.587e-003    1.873e-003
   30      30.000s    7.488e-003    5.587e-003   -1.900e-003

============================================================

