SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/280/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 156 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.428e+000    5.785e-003  
T     =       2.938s      273.169s  

RSS   =   3.957e-003
SD    =   1.148e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.022e+000    2.202e-002
    2       2.000s    7.512e-001    7.288e-001   -2.245e-002
    3       3.000s    5.446e-001    5.202e-001   -2.447e-002
    4       4.000s    3.868e-001    3.717e-001   -1.509e-002
    5       5.000s    2.544e-001    2.661e-001    1.169e-002
    6       6.000s    1.612e-001    1.909e-001    2.975e-002
    7       7.000s    1.162e-001    1.375e-001    2.129e-002
    8       8.000s    9.197e-002    9.941e-002    7.436e-003
    9       9.000s    6.576e-002    7.233e-002    6.564e-003
   10      10.000s    4.706e-002    5.305e-002    5.997e-003
   11      11.000s    4.452e-002    3.934e-002   -5.184e-003
   12      12.000s    4.290e-002    2.957e-002   -1.333e-002
   13      13.000s    3.096e-002    2.261e-002   -8.346e-003
   14      14.000s    2.056e-002    1.766e-002   -2.897e-003
   15      15.000s    2.104e-002    1.413e-002   -6.908e-003
   16      16.000s    2.159e-002    1.161e-002   -9.978e-003
   17      17.000s    1.367e-002    9.817e-003   -3.857e-003
   18      18.000s    6.981e-003    8.533e-003    1.552e-003
   19      19.000s    9.302e-003    7.614e-003   -1.688e-003
   20      20.000s    1.179e-002    6.955e-003   -4.835e-003
   21      21.000s    7.079e-003    6.480e-003   -5.996e-004
   22      22.000s    2.868e-003    6.136e-003    3.268e-003
   23      23.000s    5.590e-003    5.886e-003    2.960e-004
   24      24.000s    8.049e-003    5.703e-003   -2.346e-003
   25      25.000s    4.375e-003    5.567e-003    1.192e-003
   26      26.000s    1.251e-003    5.464e-003    4.214e-003
   27      27.000s    3.963e-003    5.386e-003    1.423e-003
   28      28.000s    6.218e-003    5.325e-003   -8.934e-004
   29      29.000s    3.303e-003    5.276e-003    1.973e-003
   30      30.000s    1.203e-003    5.236e-003    4.033e-003

============================================================

