SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/320/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 136 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.610e+000    9.750e-003  
T     =       2.286s      159.958s  

RSS   =   2.077e-002
SD    =   2.631e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.049e+000    4.936e-002
    2       2.000s    7.823e-001    6.809e-001   -1.014e-001
    3       3.000s    4.653e-001    4.429e-001   -2.239e-002
    4       4.000s    2.304e-001    2.893e-001    5.892e-002
    5       5.000s    1.397e-001    1.901e-001    5.036e-002
    6       6.000s    1.170e-001    1.260e-001    9.017e-003
    7       7.000s    8.417e-002    8.463e-002    4.596e-004
    8       8.000s    4.681e-002    5.789e-002    1.108e-002
    9       9.000s    3.760e-002    4.061e-002    3.007e-003
   10      10.000s    4.628e-002    2.943e-002   -1.686e-002
   11      11.000s    4.295e-002    2.219e-002   -2.076e-002
   12      12.000s    2.852e-002    1.749e-002   -1.103e-002
   13      13.000s    2.271e-002    1.444e-002   -8.268e-003
   14      14.000s    2.521e-002    1.245e-002   -1.276e-002
   15      15.000s    2.161e-002    1.115e-002   -1.046e-002
   16      16.000s    1.273e-002    1.029e-002   -2.437e-003
   17      17.000s    1.024e-002    9.715e-003   -5.220e-004
   18      18.000s    1.302e-002    9.325e-003   -3.696e-003
   19      19.000s    1.099e-002    9.053e-003   -1.934e-003
   20      20.000s    5.221e-003    8.860e-003    3.639e-003
   21      21.000s    4.646e-003    8.716e-003    4.069e-003
   22      22.000s    8.265e-003    8.604e-003    3.392e-004
   23      23.000s    7.860e-003    8.513e-003    6.529e-004
   24      24.000s    3.881e-003    8.436e-003    4.555e-003
   25      25.000s    3.462e-003    8.368e-003    4.906e-003
   26      26.000s    6.344e-003    8.306e-003    1.962e-003
   27      27.000s    6.344e-003    8.248e-003    1.904e-003
   28      28.000s    3.791e-003    8.192e-003    4.402e-003
   29      29.000s    4.289e-003    8.139e-003    3.850e-003
   30      30.000s    7.663e-003    8.086e-003    4.231e-004

============================================================

