SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/120/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.886e+000    1.407e-003  
T     =       1.749s    8880398986775.440s  

RSS   =   5.634e-002
SD    =   4.334e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.066e+000    6.605e-002
    2       2.000s    7.605e-001    6.025e-001   -1.581e-001
    3       3.000s    3.683e-001    3.407e-001   -2.760e-002
    4       4.000s    7.874e-002    1.930e-001    1.142e-001
    5       5.000s    4.565e-003    1.096e-001    1.050e-001
    6       6.000s    3.987e-002    6.247e-002    2.260e-002
    7       7.000s    4.764e-002    3.588e-002   -1.176e-002
    8       8.000s    1.869e-002    2.087e-002    2.181e-003
    9       9.000s    1.097e-002    1.239e-002    1.420e-003
   10      10.000s    2.768e-002    7.610e-003   -2.007e-002
   11      11.000s    2.856e-002    4.909e-003   -2.365e-002
   12      12.000s    1.018e-002    3.384e-003   -6.801e-003
   13      13.000s    2.860e-003    2.523e-003   -3.373e-004
   14      14.000s    1.082e-002    2.037e-003   -8.782e-003
   15      15.000s    1.172e-002    1.762e-003   -9.961e-003
   16      16.000s    3.026e-003    1.608e-003   -1.419e-003
   17      17.000s    2.671e-003    1.520e-003   -1.151e-003
   18      18.000s    1.112e-002    1.471e-003   -9.644e-003
   19      19.000s    1.139e-002    1.443e-003   -9.950e-003
   20      20.000s    2.562e-003    1.427e-003   -1.134e-003
   21      21.000s    6.730e-005    1.418e-003    1.351e-003
   22      22.000s    5.777e-003    1.413e-003   -4.364e-003
   23      23.000s    6.552e-003    1.410e-003   -5.141e-003
   24      24.000s    6.511e-004    1.409e-003    7.577e-004
   25      25.000s    -3.587e-004    1.408e-003    1.766e-003
   26      26.000s    5.033e-003    1.407e-003   -3.625e-003
   27      27.000s    6.336e-003    1.407e-003   -4.929e-003
   28      28.000s    2.097e-003    1.407e-003   -6.896e-004
   29      29.000s    1.891e-003    1.407e-003   -4.845e-004
   30      30.000s    7.234e-003    1.407e-003   -5.827e-003

============================================================

