SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/150/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 134 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.366e+000    1.248e-002  
T     =       3.231s      182.453s  

RSS   =   2.745e-003
SD    =   9.565e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.015e+000    1.492e-002
    2       2.000s    7.609e-001    7.480e-001   -1.284e-002
    3       3.000s    5.657e-001    5.522e-001   -1.352e-002
    4       4.000s    4.265e-001    4.084e-001   -1.810e-002
    5       5.000s    3.032e-001    3.029e-001   -2.998e-004
    6       6.000s    2.025e-001    2.254e-001    2.293e-002
    7       7.000s    1.472e-001    1.686e-001    2.140e-002
    8       8.000s    1.197e-001    1.268e-001    7.175e-003
    9       9.000s    9.078e-002    9.620e-002    5.421e-003
   10      10.000s    6.497e-002    7.369e-002    8.717e-003
   11      11.000s    5.751e-002    5.716e-002   -3.495e-004
   12      12.000s    5.744e-002    4.501e-002   -1.243e-002
   13      13.000s    4.719e-002    3.607e-002   -1.111e-002
   14      14.000s    3.386e-002    2.950e-002   -4.360e-003
   15      15.000s    3.160e-002    2.466e-002   -6.942e-003
   16      16.000s    3.336e-002    2.109e-002   -1.226e-002
   17      17.000s    2.614e-002    1.846e-002   -7.682e-003
   18      18.000s    1.631e-002    1.651e-002    2.047e-004
   19      19.000s    1.578e-002    1.506e-002   -7.132e-004
   20      20.000s    1.894e-002    1.399e-002   -4.958e-003
   21      21.000s    1.480e-002    1.318e-002   -1.623e-003
   22      22.000s    8.159e-003    1.257e-002    4.411e-003
   23      23.000s    8.876e-003    1.211e-002    3.232e-003
   24      24.000s    1.249e-002    1.175e-002   -7.414e-004
   25      25.000s    9.989e-003    1.148e-002    1.488e-003
   26      26.000s    5.444e-003    1.126e-002    5.815e-003
   27      27.000s    6.960e-003    1.108e-002    4.123e-003
   28      28.000s    1.046e-002    1.094e-002    4.760e-004
   29      29.000s    8.431e-003    1.082e-002    2.386e-003
   30      30.000s    4.855e-003    1.071e-002    5.858e-003

============================================================

