SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/720/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.431e+000    4.011e-003  
T     =       2.941s    12497839821474.920s  

RSS   =   3.704e-003
SD    =   1.111e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.023e+000    2.252e-002
    2       2.000s    7.571e-001    7.290e-001   -2.809e-002
    3       3.000s    5.332e-001    5.200e-001   -1.318e-002
    4       4.000s    3.835e-001    3.713e-001   -1.220e-002
    5       5.000s    2.666e-001    2.654e-001   -1.197e-003
    6       6.000s    1.678e-001    1.901e-001    2.227e-002
    7       7.000s    1.090e-001    1.365e-001    2.744e-002
    8       8.000s    8.535e-002    9.828e-002    1.294e-002
    9       9.000s    6.613e-002    7.111e-002    4.986e-003
   10      10.000s    4.463e-002    5.177e-002    7.143e-003
   11      11.000s    3.651e-002    3.801e-002    1.496e-003
   12      12.000s    3.933e-002    2.821e-002   -1.112e-002
   13      13.000s    3.465e-002    2.123e-002   -1.342e-002
   14      14.000s    2.229e-002    1.627e-002   -6.019e-003
   15      15.000s    1.751e-002    1.274e-002   -4.773e-003
   16      16.000s    2.008e-002    1.022e-002   -9.862e-003
   17      17.000s    1.628e-002    8.432e-003   -7.852e-003
   18      18.000s    6.528e-003    7.157e-003    6.297e-004
   19      19.000s    3.724e-003    6.251e-003    2.526e-003
   20      20.000s    8.040e-003    5.605e-003   -2.435e-003
   21      21.000s    7.790e-003    5.145e-003   -2.645e-003
   22      22.000s    2.273e-003    4.818e-003    2.545e-003
   23      23.000s    1.454e-003    4.586e-003    3.132e-003
   24      24.000s    5.587e-003    4.420e-003   -1.167e-003
   25      25.000s    5.563e-003    4.302e-003   -1.261e-003
   26      26.000s    1.328e-003    4.218e-003    2.890e-003
   27      27.000s    1.214e-003    4.158e-003    2.945e-003
   28      28.000s    4.952e-003    4.116e-003   -8.367e-004
   29      29.000s    4.694e-003    4.085e-003   -6.081e-004
   30      30.000s    8.600e-004    4.064e-003    3.204e-003

============================================================

