SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/700/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 346 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.670e+000    3.476e-002  
T     =       1.931s       19.217s  

RSS   =   9.902e-003
SD    =   1.817e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.028e+000    2.799e-002
    2       2.000s    6.900e-001    6.242e-001   -6.578e-002
    3       3.000s    3.915e-001    3.830e-001   -8.488e-003
    4       4.000s    1.948e-001    2.387e-001    4.392e-002
    5       5.000s    1.118e-001    1.522e-001    4.038e-002
    6       6.000s    9.057e-002    1.002e-001    9.602e-003
    7       7.000s    7.689e-002    6.868e-002   -8.207e-003
    8       8.000s    5.694e-002    4.946e-002   -7.480e-003
    9       9.000s    4.322e-002    3.757e-002   -5.645e-003
   10      10.000s    3.994e-002    3.008e-002   -9.857e-003
   11      11.000s    3.739e-002    2.522e-002   -1.217e-002
   12      12.000s    3.086e-002    2.196e-002   -8.895e-003
   13      13.000s    2.637e-002    1.967e-002   -6.701e-003
   14      14.000s    2.719e-002    1.796e-002   -9.226e-003
   15      15.000s    2.763e-002    1.663e-002   -1.099e-002
   16      16.000s    2.311e-002    1.554e-002   -7.569e-003
   17      17.000s    1.668e-002    1.460e-002   -2.078e-003
   18      18.000s    1.217e-002    1.377e-002    1.603e-003
   19      19.000s    8.721e-003    1.302e-002    4.301e-003
   20      20.000s    5.287e-003    1.233e-002    7.044e-003
   21      21.000s    3.948e-003    1.169e-002    7.738e-003
   22      22.000s    5.362e-003    1.108e-002    5.721e-003
   23      23.000s    6.303e-003    1.051e-002    4.211e-003
   24      24.000s    4.873e-003    9.977e-003    5.104e-003
   25      25.000s    3.596e-003    9.469e-003    5.873e-003
   26      26.000s    4.660e-003    8.987e-003    4.328e-003
   27      27.000s    6.338e-003    8.531e-003    2.192e-003
   28      28.000s    6.793e-003    8.098e-003    1.305e-003
   29      29.000s    7.501e-003    7.687e-003    1.859e-004
   30      30.000s    1.023e-002    7.297e-003   -2.935e-003

============================================================

