SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/480/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 458 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.875e+000    3.610e-002  
T     =       1.591s       14.395s  

RSS   =   2.848e-002
SD    =   3.081e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.034e+000    3.363e-002
    2       2.000s    6.714e-001    5.647e-001   -1.067e-001
    3       3.000s    2.840e-001    3.137e-001    2.968e-002
    4       4.000s    7.939e-002    1.790e-001    9.962e-002
    5       5.000s    7.495e-002    1.064e-001    3.144e-002
    6       6.000s    1.094e-001    6.693e-002   -4.251e-002
    7       7.000s    8.164e-002    4.521e-002   -3.644e-002
    8       8.000s    3.557e-002    3.298e-002   -2.589e-003
    9       9.000s    2.989e-002    2.586e-002   -4.030e-003
   10      10.000s    4.214e-002    2.151e-002   -2.063e-002
   11      11.000s    3.212e-002    1.867e-002   -1.345e-002
   12      12.000s    1.310e-002    1.668e-002    3.576e-003
   13      13.000s    1.289e-002    1.516e-002    2.276e-003
   14      14.000s    2.023e-002    1.393e-002   -6.301e-003
   15      15.000s    1.324e-002    1.288e-002   -3.525e-004
   16      16.000s    1.832e-003    1.196e-002    1.013e-002
   17      17.000s    4.567e-003    1.113e-002    6.559e-003
   18      18.000s    1.258e-002    1.036e-002   -2.217e-003
   19      19.000s    9.059e-003    9.657e-003    5.980e-004
   20      20.000s    9.329e-004    9.004e-003    8.071e-003
   21      21.000s    2.756e-003    8.397e-003    5.641e-003
   22      22.000s    8.779e-003    7.832e-003   -9.464e-004
   23      23.000s    6.397e-003    7.306e-003    9.090e-004
   24      24.000s    6.971e-004    6.815e-003    6.118e-003
   25      25.000s    2.701e-003    6.358e-003    3.656e-003
   26      26.000s    7.553e-003    5.931e-003   -1.622e-003
   27      27.000s    5.194e-003    5.533e-003    3.388e-004
   28      28.000s    2.505e-004    5.162e-003    4.911e-003
   29      29.000s    2.359e-003    4.815e-003    2.456e-003
   30      30.000s    7.767e-003    4.492e-003   -3.275e-003

============================================================

