SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/790/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 361 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.405e+000    1.612e-002  
T     =       2.966s       35.731s  

RSS   =   2.217e-003
SD    =   8.597e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.018e+000    1.850e-002
    2       2.000s    7.547e-001    7.310e-001   -2.364e-002
    3       3.000s    5.440e-001    5.257e-001   -1.831e-002
    4       4.000s    3.807e-001    3.791e-001   -1.601e-003
    5       5.000s    2.614e-001    2.743e-001    1.287e-002
    6       6.000s    1.829e-001    1.994e-001    1.648e-002
    7       7.000s    1.338e-001    1.459e-001    1.209e-002
    8       8.000s    9.969e-002    1.075e-001    7.854e-003
    9       9.000s    7.562e-002    8.009e-002    4.474e-003
   10      10.000s    6.158e-002    6.041e-002   -1.177e-003
   11      11.000s    5.269e-002    4.627e-002   -6.426e-003
   12      12.000s    4.316e-002    3.609e-002   -7.068e-003
   13      13.000s    3.440e-002    2.874e-002   -5.657e-003
   14      14.000s    3.003e-002    2.341e-002   -6.616e-003
   15      15.000s    2.753e-002    1.953e-002   -8.004e-003
   16      16.000s    2.258e-002    1.668e-002   -5.902e-003
   17      17.000s    1.685e-002    1.457e-002   -2.280e-003
   18      18.000s    1.421e-002    1.299e-002   -1.219e-003
   19      19.000s    1.330e-002    1.179e-002   -1.510e-003
   20      20.000s    1.068e-002    1.086e-002    1.884e-004
   21      21.000s    7.588e-003    1.014e-002    2.548e-003
   22      22.000s    7.184e-003    9.551e-003    2.367e-003
   23      23.000s    8.178e-003    9.069e-003    8.908e-004
   24      24.000s    7.327e-003    8.663e-003    1.336e-003
   25      25.000s    5.416e-003    8.313e-003    2.897e-003
   26      26.000s    5.288e-003    8.004e-003    2.716e-003
   27      27.000s    6.385e-003    7.727e-003    1.342e-003
   28      28.000s    6.324e-003    7.473e-003    1.149e-003
   29      29.000s    5.611e-003    7.238e-003    1.627e-003
   30      30.000s    6.172e-003    7.018e-003    8.460e-004

============================================================

