SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/590/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 151 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.429e+000    8.273e-003  
T     =       2.908s      241.042s  

RSS   =   3.548e-003
SD    =   1.087e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.021e+000    2.114e-002
    2       2.000s    7.539e-001    7.263e-001   -2.760e-002
    3       3.000s    5.310e-001    5.173e-001   -1.371e-002
    4       4.000s    3.788e-001    3.691e-001   -9.718e-003
    5       5.000s    2.606e-001    2.640e-001    3.442e-003
    6       6.000s    1.656e-001    1.895e-001    2.388e-002
    7       7.000s    1.119e-001    1.367e-001    2.482e-002
    8       8.000s    8.969e-002    9.921e-002    9.512e-003
    9       9.000s    6.999e-002    7.263e-002    2.644e-003
   10      10.000s    4.909e-002    5.378e-002    4.694e-003
   11      11.000s    4.174e-002    4.041e-002   -1.333e-003
   12      12.000s    4.363e-002    3.091e-002   -1.271e-002
   13      13.000s    3.758e-002    2.418e-002   -1.340e-002
   14      14.000s    2.538e-002    1.939e-002   -5.995e-003
   15      15.000s    2.158e-002    1.599e-002   -5.590e-003
   16      16.000s    2.445e-002    1.356e-002   -1.088e-002
   17      17.000s    2.080e-002    1.184e-002   -8.959e-003
   18      18.000s    1.183e-002    1.060e-002   -1.221e-003
   19      19.000s    9.379e-003    9.721e-003    3.412e-004
   20      20.000s    1.266e-002    9.085e-003   -3.570e-003
   21      21.000s    1.109e-002    8.626e-003   -2.467e-003
   22      22.000s    5.242e-003    8.291e-003    3.048e-003
   23      23.000s    4.362e-003    8.044e-003    3.682e-003
   24      24.000s    7.710e-003    7.861e-003    1.503e-004
   25      25.000s    6.841e-003    7.721e-003    8.799e-004
   26      26.000s    2.548e-003    7.614e-003    5.066e-003
   27      27.000s    2.485e-003    7.529e-003    5.044e-003
   28      28.000s    5.678e-003    7.460e-003    1.782e-003
   29      29.000s    5.150e-003    7.402e-003    2.252e-003
   30      30.000s    2.182e-003    7.352e-003    5.170e-003

============================================================

