SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/210/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.400e+000    5.449e-003  
T     =       3.238s    33797898402692.727s  

RSS   =   5.388e-003
SD    =   1.340e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.034e+000    3.362e-002
    2       2.000s    7.989e-001    7.605e-001   -3.844e-002
    3       3.000s    5.860e-001    5.599e-001   -2.616e-002
    4       4.000s    4.227e-001    4.126e-001   -1.015e-002
    5       5.000s    2.994e-001    3.044e-001    5.012e-003
    6       6.000s    2.034e-001    2.250e-001    2.155e-002
    7       7.000s    1.402e-001    1.667e-001    2.650e-002
    8       8.000s    1.058e-001    1.238e-001    1.802e-002
    9       9.000s    8.272e-002    9.238e-002    9.656e-003
   10      10.000s    6.281e-002    6.928e-002    6.474e-003
   11      11.000s    5.123e-002    5.232e-002    1.096e-003
   12      12.000s    4.723e-002    3.987e-002   -7.356e-003
   13      13.000s    4.130e-002    3.073e-002   -1.058e-002
   14      14.000s    3.126e-002    2.401e-002   -7.246e-003
   15      15.000s    2.414e-002    1.908e-002   -5.062e-003
   16      16.000s    2.179e-002    1.546e-002   -6.336e-003
   17      17.000s    1.843e-002    1.280e-002   -5.632e-003
   18      18.000s    1.281e-002    1.085e-002   -1.964e-003
   19      19.000s    1.006e-002    9.412e-003   -6.446e-004
   20      20.000s    1.083e-002    8.359e-003   -2.469e-003
   21      21.000s    9.960e-003    7.586e-003   -2.374e-003
   22      22.000s    6.527e-003    7.018e-003    4.909e-004
   23      23.000s    5.180e-003    6.601e-003    1.421e-003
   24      24.000s    6.855e-003    6.295e-003   -5.604e-004
   25      25.000s    7.297e-003    6.070e-003   -1.227e-003
   26      26.000s    5.412e-003    5.905e-003    4.930e-004
   27      27.000s    4.703e-003    5.784e-003    1.081e-003
   28      28.000s    5.897e-003    5.695e-003   -2.029e-004
   29      29.000s    5.879e-003    5.629e-003   -2.494e-004
   30      30.000s    4.356e-003    5.581e-003    1.226e-003

============================================================

