SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/180/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 312 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.412e+000    1.596e-002  
T     =       2.900s       30.794s  

RSS   =   2.477e-003
SD    =   9.087e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.016e+000    1.562e-002
    2       2.000s    7.396e-001    7.235e-001   -1.620e-002
    3       3.000s    5.360e-001    5.164e-001   -1.964e-002
    4       4.000s    3.797e-001    3.695e-001   -1.020e-002
    5       5.000s    2.520e-001    2.654e-001    1.336e-002
    6       6.000s    1.673e-001    1.915e-001    2.419e-002
    7       7.000s    1.257e-001    1.391e-001    1.337e-002
    8       8.000s    9.822e-002    1.018e-001    3.607e-003
    9       9.000s    7.025e-002    7.533e-002    5.071e-003
   10      10.000s    5.395e-002    5.645e-002    2.503e-003
   11      11.000s    5.179e-002    4.298e-002   -8.809e-003
   12      12.000s    4.643e-002    3.335e-002   -1.308e-002
   13      13.000s    3.209e-002    2.643e-002   -5.657e-003
   14      14.000s    2.306e-002    2.144e-002   -1.618e-003
   15      15.000s    2.467e-002    1.782e-002   -6.859e-003
   16      16.000s    2.410e-002    1.517e-002   -8.932e-003
   17      17.000s    1.564e-002    1.321e-002   -2.430e-003
   18      18.000s    9.937e-003    1.174e-002    1.805e-003
   19      19.000s    1.202e-002    1.063e-002   -1.390e-003
   20      20.000s    1.266e-002    9.763e-003   -2.901e-003
   21      21.000s    7.495e-003    9.080e-003    1.585e-003
   22      22.000s    4.524e-003    8.527e-003    4.003e-003
   23      23.000s    7.228e-003    8.068e-003    8.403e-004
   24      24.000s    8.142e-003    7.679e-003   -4.633e-004
   25      25.000s    4.361e-003    7.340e-003    2.979e-003
   26      26.000s    2.871e-003    7.039e-003    4.168e-003
   27      27.000s    5.988e-003    6.767e-003    7.797e-004
   28      28.000s    6.903e-003    6.518e-003   -3.848e-004
   29      29.000s    3.651e-003    6.286e-003    2.635e-003
   30      30.000s    2.839e-003    6.069e-003    3.230e-003

============================================================

