SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/90/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.431e+000    6.119e-003  
T     =       2.941s    15737585007592.621s  

RSS   =   4.392e-003
SD    =   1.210e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.025e+000    2.475e-002
    2       2.000s    7.571e-001    7.311e-001   -2.598e-002
    3       3.000s    5.446e-001    5.221e-001   -2.251e-002
    4       4.000s    3.903e-001    3.734e-001   -1.690e-002
    5       5.000s    2.623e-001    2.675e-001    5.235e-003
    6       6.000s    1.642e-001    1.922e-001    2.792e-002
    7       7.000s    1.130e-001    1.385e-001    2.555e-002
    8       8.000s    8.956e-002    1.004e-001    1.081e-002
    9       9.000s    6.554e-002    7.320e-002    7.662e-003
   10      10.000s    4.407e-002    5.386e-002    9.789e-003
   11      11.000s    3.867e-002    4.010e-002    1.433e-003
   12      12.000s    3.920e-002    3.030e-002   -8.893e-003
   13      13.000s    3.010e-002    2.333e-002   -6.768e-003
   14      14.000s    1.905e-002    1.837e-002   -6.830e-004
   15      15.000s    1.975e-002    1.484e-002   -4.909e-003
   16      16.000s    2.497e-002    1.233e-002   -1.264e-002
   17      17.000s    2.111e-002    1.054e-002   -1.058e-002
   18      18.000s    1.303e-002    9.263e-003   -3.765e-003
   19      19.000s    1.225e-002    8.356e-003   -3.895e-003
   20      20.000s    1.477e-002    7.711e-003   -7.057e-003
   21      21.000s    1.089e-002    7.252e-003   -3.641e-003
   22      22.000s    4.792e-003    6.926e-003    2.133e-003
   23      23.000s    5.410e-003    6.693e-003    1.283e-003
   24      24.000s    8.807e-003    6.527e-003   -2.280e-003
   25      25.000s    6.612e-003    6.410e-003   -2.022e-004
   26      26.000s    2.236e-003    6.326e-003    4.090e-003
   27      27.000s    3.123e-003    6.266e-003    3.143e-003
   28      28.000s    6.014e-003    6.224e-003    2.092e-004
   29      29.000s    4.311e-003    6.193e-003    1.882e-003
   30      30.000s    1.338e-003    6.172e-003    4.834e-003

============================================================

