SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/880/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 269 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.388e+000    4.382e-002  
T     =       2.852s       15.073s  

RSS   =   3.852e-003
SD    =   1.133e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.018e+000    1.822e-002
    2       2.000s    7.461e-001    7.266e-001   -1.954e-002
    3       3.000s    5.423e-001    5.206e-001   -2.174e-002
    4       4.000s    3.851e-001    3.749e-001   -1.015e-002
    5       5.000s    2.601e-001    2.718e-001    1.175e-002
    6       6.000s    1.752e-001    1.987e-001    2.350e-002
    7       7.000s    1.285e-001    1.468e-001    1.826e-002
    8       8.000s    9.849e-002    1.097e-001    1.124e-002
    9       9.000s    7.350e-002    8.325e-002    9.746e-003
   10      10.000s    5.963e-002    6.421e-002    4.578e-003
   11      11.000s    5.741e-002    5.045e-002   -6.959e-003
   12      12.000s    5.520e-002    4.042e-002   -1.479e-002
   13      13.000s    4.802e-002    3.304e-002   -1.498e-002
   14      14.000s    4.206e-002    2.755e-002   -1.451e-002
   15      15.000s    3.882e-002    2.341e-002   -1.541e-002
   16      16.000s    3.205e-002    2.024e-002   -1.181e-002
   17      17.000s    2.171e-002    1.776e-002   -3.951e-003
   18      18.000s    1.533e-002    1.579e-002    4.599e-004
   19      19.000s    1.408e-002    1.420e-002    1.126e-004
   20      20.000s    1.139e-002    1.287e-002    1.485e-003
   21      21.000s    6.111e-003    1.176e-002    5.648e-003
   22      22.000s    4.145e-003    1.080e-002    6.655e-003
   23      23.000s    6.235e-003    9.963e-003    3.729e-003
   24      24.000s    6.391e-003    9.223e-003    2.832e-003
   25      25.000s    3.351e-003    8.560e-003    5.208e-003
   26      26.000s    2.320e-003    7.960e-003    5.640e-003
   27      27.000s    4.416e-003    7.414e-003    2.997e-003
   28      28.000s    4.901e-003    6.913e-003    2.012e-003
   29      29.000s    2.738e-003    6.452e-003    3.714e-003
   30      30.000s    2.138e-003    6.025e-003    3.887e-003

============================================================

