SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/540/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 498 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.377e+000    2.259e-002  
T     =       3.047s       24.207s  

RSS   =   2.671e-003
SD    =   9.436e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.014e+000    1.357e-002
    2       2.000s    7.472e-001    7.352e-001   -1.195e-002
    3       3.000s    5.478e-001    5.345e-001   -1.331e-002
    4       4.000s    4.072e-001    3.897e-001   -1.745e-002
    5       5.000s    2.839e-001    2.853e-001    1.349e-003
    6       6.000s    1.855e-001    2.099e-001    2.436e-002
    7       7.000s    1.335e-001    1.554e-001    2.184e-002
    8       8.000s    1.091e-001    1.160e-001    6.842e-003
    9       9.000s    8.315e-002    8.740e-002    4.256e-003
   10      10.000s    6.030e-002    6.668e-002    6.375e-003
   11      11.000s    5.518e-002    5.160e-002   -3.583e-003
   12      12.000s    5.619e-002    4.060e-002   -1.559e-002
   13      13.000s    4.567e-002    3.253e-002   -1.314e-002
   14      14.000s    3.103e-002    2.659e-002   -4.436e-003
   15      15.000s    2.712e-002    2.218e-002   -4.939e-003
   16      16.000s    2.800e-002    1.889e-002   -9.119e-003
   17      17.000s    2.111e-002    1.639e-002   -4.717e-003
   18      18.000s    1.193e-002    1.449e-002    2.555e-003
   19      19.000s    1.157e-002    1.300e-002    1.429e-003
   20      20.000s    1.482e-002    1.183e-002   -2.988e-003
   21      21.000s    1.131e-002    1.089e-002   -4.263e-004
   22      22.000s    5.505e-003    1.011e-002    4.607e-003
   23      23.000s    6.524e-003    9.461e-003    2.938e-003
   24      24.000s    1.003e-002    8.905e-003   -1.125e-003
   25      25.000s    7.523e-003    8.419e-003    8.967e-004
   26      26.000s    3.007e-003    7.989e-003    4.981e-003
   27      27.000s    4.280e-003    7.600e-003    3.320e-003
   28      28.000s    7.537e-003    7.246e-003   -2.908e-004
   29      29.000s    5.613e-003    6.919e-003    1.306e-003
   30      30.000s    2.211e-003    6.615e-003    4.404e-003

============================================================

