SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/650/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 366 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.819e+000    1.877e-002  
T     =       1.697s       23.817s  

RSS   =   1.253e-002
SD    =   2.043e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.027e+000    2.725e-002
    2       2.000s    6.550e-001    5.771e-001   -7.783e-002
    3       3.000s    3.142e-001    3.271e-001    1.293e-002
    4       4.000s    1.278e-001    1.882e-001    6.038e-002
    5       5.000s    8.329e-002    1.108e-001    2.750e-002
    6       6.000s    7.609e-002    6.760e-002   -8.485e-003
    7       7.000s    5.167e-002    4.340e-002   -8.269e-003
    8       8.000s    3.129e-002    2.973e-002   -1.563e-003
    9       9.000s    3.353e-002    2.191e-002   -1.162e-002
   10      10.000s    3.814e-002    1.735e-002   -2.079e-002
   11      11.000s    2.817e-002    1.461e-002   -1.356e-002
   12      12.000s    1.636e-002    1.288e-002   -3.478e-003
   13      13.000s    1.564e-002    1.173e-002   -3.913e-003
   14      14.000s    1.722e-002    1.090e-002   -6.318e-003
   15      15.000s    1.174e-002    1.026e-002   -1.481e-003
   16      16.000s    6.488e-003    9.732e-003    3.244e-003
   17      17.000s    8.359e-003    9.273e-003    9.142e-004
   18      18.000s    1.005e-002    8.859e-003   -1.187e-003
   19      19.000s    5.135e-003    8.476e-003    3.341e-003
   20      20.000s    4.869e-004    8.118e-003    7.631e-003
   21      21.000s    2.693e-003    7.778e-003    5.085e-003
   22      22.000s    6.085e-003    7.455e-003    1.371e-003
   23      23.000s    4.199e-003    7.147e-003    2.949e-003
   24      24.000s    1.227e-003    6.852e-003    5.625e-003
   25      25.000s    2.765e-003    6.570e-003    3.805e-003
   26      26.000s    5.492e-003    6.300e-003    8.072e-004
   27      27.000s    4.764e-003    6.040e-003    1.276e-003
   28      28.000s    3.617e-003    5.792e-003    2.175e-003
   29      29.000s    6.177e-003    5.554e-003   -6.231e-004
   30      30.000s    9.789e-003    5.325e-003   -4.464e-003

============================================================

