SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/800/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 152 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.959e+000    1.191e-002  
T     =       1.539s      125.968s  

RSS   =   2.658e-002
SD    =   2.977e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.035e+000    3.495e-002
    2       2.000s    6.534e-001    5.460e-001   -1.074e-001
    3       3.000s    2.683e-001    2.907e-001    2.237e-002
    4       4.000s    6.303e-002    1.573e-001    9.422e-002
    5       5.000s    4.581e-002    8.755e-002    4.174e-002
    6       6.000s    7.245e-002    5.110e-002   -2.136e-002
    7       7.000s    5.524e-002    3.202e-002   -2.321e-002
    8       8.000s    2.673e-002    2.202e-002   -4.713e-003
    9       9.000s    2.835e-002    1.675e-002   -1.160e-002
   10      10.000s    3.862e-002    1.396e-002   -2.466e-002
   11      11.000s    2.872e-002    1.246e-002   -1.626e-002
   12      12.000s    1.373e-002    1.164e-002   -2.093e-003
   13      13.000s    1.551e-002    1.117e-002   -4.347e-003
   14      14.000s    2.306e-002    1.088e-002   -1.218e-002
   15      15.000s    1.933e-002    1.069e-002   -8.643e-003
   16      16.000s    1.242e-002    1.055e-002   -1.866e-003
   17      17.000s    1.437e-002    1.044e-002   -3.930e-003
   18      18.000s    1.666e-002    1.034e-002   -6.315e-003
   19      19.000s    9.262e-003    1.025e-002    9.923e-004
   20      20.000s    1.520e-003    1.017e-002    8.649e-003
   21      21.000s    3.983e-003    1.009e-002    6.103e-003
   22      22.000s    8.706e-003    1.001e-002    1.299e-003
   23      23.000s    5.424e-003    9.926e-003    4.502e-003
   24      24.000s    4.035e-004    9.847e-003    9.444e-003
   25      25.000s    2.788e-003    9.769e-003    6.981e-003
   26      26.000s    7.187e-003    9.692e-003    2.505e-003
   27      27.000s    5.305e-003    9.615e-003    4.310e-003
   28      28.000s    1.824e-003    9.539e-003    7.715e-003
   29      29.000s    4.336e-003    9.464e-003    5.128e-003
   30      30.000s    8.890e-003    9.389e-003    4.982e-004

============================================================

