SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/870/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 395 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.378e+000    5.987e-002  
T     =       2.747s       13.267s  

RSS   =   2.477e-003
SD    =   9.086e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.013e+000    1.304e-002
    2       2.000s    7.312e-001    7.168e-001   -1.437e-002
    3       3.000s    5.259e-001    5.100e-001   -1.590e-002
    4       4.000s    3.742e-001    3.655e-001   -8.741e-003
    5       5.000s    2.534e-001    2.643e-001    1.087e-002
    6       6.000s    1.720e-001    1.932e-001    2.113e-002
    7       7.000s    1.299e-001    1.431e-001    1.317e-002
    8       8.000s    1.025e-001    1.076e-001    5.109e-003
    9       9.000s    7.655e-002    8.240e-002    5.850e-003
   10      10.000s    6.098e-002    6.432e-002    3.340e-003
   11      11.000s    5.779e-002    5.124e-002   -6.545e-003
   12      12.000s    5.360e-002    4.168e-002   -1.192e-002
   13      13.000s    4.414e-002    3.460e-002   -9.539e-003
   14      14.000s    3.929e-002    2.927e-002   -1.003e-002
   15      15.000s    4.014e-002    2.518e-002   -1.496e-002
   16      16.000s    3.505e-002    2.199e-002   -1.306e-002
   17      17.000s    2.204e-002    1.945e-002   -2.594e-003
   18      18.000s    1.316e-002    1.738e-002    4.215e-003
   19      19.000s    1.303e-002    1.566e-002    2.627e-003
   20      20.000s    1.260e-002    1.421e-002    1.608e-003
   21      21.000s    7.578e-003    1.295e-002    5.377e-003
   22      22.000s    4.936e-003    1.186e-002    6.925e-003
   23      23.000s    7.393e-003    1.089e-002    3.500e-003
   24      24.000s    8.137e-003    1.003e-002    1.891e-003
   25      25.000s    4.775e-003    9.249e-003    4.473e-003
   26      26.000s    3.596e-003    8.541e-003    4.946e-003
   27      27.000s    6.470e-003    7.896e-003    1.426e-003
   28      28.000s    7.244e-003    7.306e-003    6.211e-005
   29      29.000s    4.165e-003    6.763e-003    2.598e-003
   30      30.000s    3.025e-003    6.264e-003    3.239e-003

============================================================

