SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/930/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 173 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.760e+000    6.836e-003  
T     =       1.898s      256.820s  

RSS   =   2.642e-002
SD    =   2.968e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.046e+000    4.599e-002
    2       2.000s    7.336e-001    6.203e-001   -1.133e-001
    3       3.000s    3.746e-001    3.690e-001   -5.642e-003
    4       4.000s    1.364e-001    2.206e-001    8.419e-002
    5       5.000s    7.585e-002    1.330e-001    5.713e-002
    6       6.000s    8.558e-002    8.123e-002   -4.352e-003
    7       7.000s    6.827e-002    5.067e-002   -1.760e-002
    8       8.000s    3.387e-002    3.261e-002   -1.256e-003
    9       9.000s    2.483e-002    2.194e-002   -2.881e-003
   10      10.000s    3.262e-002    1.563e-002   -1.699e-002
   11      11.000s    2.697e-002    1.190e-002   -1.507e-002
   12      12.000s    1.191e-002    9.682e-003   -2.233e-003
   13      13.000s    8.511e-003    8.363e-003   -1.474e-004
   14      14.000s    1.337e-002    7.574e-003   -5.799e-003
   15      15.000s    1.083e-002    7.098e-003   -3.728e-003
   16      16.000s    4.642e-003    6.807e-003    2.165e-003
   17      17.000s    7.345e-003    6.625e-003   -7.198e-004
   18      18.000s    1.396e-002    6.507e-003   -7.448e-003
   19      19.000s    1.210e-002    6.428e-003   -5.676e-003
   20      20.000s    5.568e-003    6.371e-003    8.031e-004
   21      21.000s    5.547e-003    6.327e-003    7.803e-004
   22      22.000s    9.261e-003    6.291e-003   -2.970e-003
   23      23.000s    7.063e-003    6.260e-003   -8.028e-004
   24      24.000s    1.609e-003    6.232e-003    4.623e-003
   25      25.000s    1.844e-003    6.206e-003    4.361e-003
   26      26.000s    5.682e-003    6.180e-003    4.985e-004
   27      27.000s    5.123e-003    6.155e-003    1.032e-003
   28      28.000s    1.996e-003    6.131e-003    4.135e-003
   29      29.000s    3.565e-003    6.107e-003    2.542e-003
   30      30.000s    8.239e-003    6.083e-003   -2.156e-003

============================================================

