SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/220/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.819e+000    3.775e-003  
T     =       1.822s    15097458533403.793s  

RSS   =   3.553e-002
SD    =   3.441e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.054e+000    5.434e-002
    2       2.000s    7.393e-001    6.106e-001   -1.287e-001
    3       3.000s    3.730e-001    3.543e-001   -1.873e-002
    4       4.000s    1.177e-001    2.062e-001    8.849e-002
    5       5.000s    4.351e-002    1.207e-001    7.720e-002
    6       6.000s    5.320e-002    7.132e-002    1.812e-002
    7       7.000s    4.728e-002    4.279e-002   -4.494e-003
    8       8.000s    2.551e-002    2.631e-002    8.050e-004
    9       9.000s    2.361e-002    1.679e-002   -6.818e-003
   10      10.000s    3.406e-002    1.129e-002   -2.277e-002
   11      11.000s    2.993e-002    8.118e-003   -2.181e-002
   12      12.000s    1.605e-002    6.284e-003   -9.762e-003
   13      13.000s    1.277e-002    5.224e-003   -7.550e-003
   14      14.000s    1.688e-002    4.612e-003   -1.227e-002
   15      15.000s    1.305e-002    4.259e-003   -8.788e-003
   16      16.000s    4.627e-003    4.054e-003   -5.725e-004
   17      17.000s    4.244e-003    3.936e-003   -3.079e-004
   18      18.000s    8.411e-003    3.868e-003   -4.543e-003
   19      19.000s    5.923e-003    3.829e-003   -2.094e-003
   20      20.000s    -5.299e-005    3.806e-003    3.859e-003
   21      21.000s    6.071e-004    3.793e-003    3.186e-003
   22      22.000s    5.174e-003    3.786e-003   -1.388e-003
   23      23.000s    4.346e-003    3.781e-003   -5.646e-004
   24      24.000s    1.491e-004    3.779e-003    3.629e-003
   25      25.000s    7.834e-004    3.777e-003    2.994e-003
   26      26.000s    4.576e-003    3.776e-003   -8.000e-004
   27      27.000s    4.303e-003    3.776e-003   -5.272e-004
   28      28.000s    1.538e-003    3.776e-003    2.238e-003
   29      29.000s    2.876e-003    3.775e-003    8.992e-004
   30      30.000s    7.007e-003    3.775e-003   -3.232e-003

============================================================

