SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/310/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.425e+000    3.990e-003  
T     =       3.029s    32103966221181.242s  

RSS   =   4.502e-003
SD    =   1.225e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.028e+000    2.833e-002
    2       2.000s    7.757e-001    7.403e-001   -3.537e-002
    3       3.000s    5.517e-001    5.333e-001   -1.837e-002
    4       4.000s    3.949e-001    3.845e-001   -1.045e-002
    5       5.000s    2.751e-001    2.775e-001    2.372e-003
    6       6.000s    1.765e-001    2.006e-001    2.407e-002
    7       7.000s    1.170e-001    1.453e-001    2.833e-002
    8       8.000s    9.222e-002    1.056e-001    1.336e-002
    9       9.000s    7.296e-002    7.701e-002    4.056e-003
   10      10.000s    5.096e-002    5.648e-002    5.526e-003
   11      11.000s    4.076e-002    4.172e-002    9.676e-004
   12      12.000s    4.142e-002    3.111e-002   -1.031e-002
   13      13.000s    3.531e-002    2.349e-002   -1.182e-002
   14      14.000s    2.097e-002    1.801e-002   -2.967e-003
   15      15.000s    1.386e-002    1.406e-002    2.022e-004
   16      16.000s    1.630e-002    1.123e-002   -5.064e-003
   17      17.000s    1.521e-002    9.196e-003   -6.013e-003
   18      18.000s    8.181e-003    7.732e-003   -4.493e-004
   19      19.000s    6.007e-003    6.680e-003    6.727e-004
   20      20.000s    1.010e-002    5.924e-003   -4.172e-003
   21      21.000s    1.030e-002    5.380e-003   -4.924e-003
   22      22.000s    5.135e-003    4.989e-003   -1.461e-004
   23      23.000s    3.547e-003    4.708e-003    1.161e-003
   24      24.000s    6.685e-003    4.506e-003   -2.179e-003
   25      25.000s    6.454e-003    4.361e-003   -2.093e-003
   26      26.000s    2.186e-003    4.257e-003    2.071e-003
   27      27.000s    1.537e-003    4.182e-003    2.645e-003
   28      28.000s    4.928e-003    4.128e-003   -8.001e-004
   29      29.000s    5.080e-003    4.089e-003   -9.912e-004
   30      30.000s    1.684e-003    4.061e-003    2.377e-003

============================================================

