SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/910/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 149 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.431e+000    6.169e-003  
T     =       2.890s      369.104s  

RSS   =   2.541e-003
SD    =   9.203e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.019e+000    1.852e-002
    2       2.000s    7.406e-001    7.224e-001   -1.815e-002
    3       3.000s    5.313e-001    5.129e-001   -1.838e-002
    4       4.000s    3.797e-001    3.647e-001   -1.504e-002
    5       5.000s    2.546e-001    2.598e-001    5.166e-003
    6       6.000s    1.623e-001    1.856e-001    2.321e-002
    7       7.000s    1.142e-001    1.330e-001    1.882e-002
    8       8.000s    8.897e-002    9.589e-002    6.915e-003
    9       9.000s    6.368e-002    6.959e-002    5.908e-003
   10      10.000s    4.376e-002    5.098e-002    7.217e-003
   11      11.000s    3.781e-002    3.781e-002   -4.421e-006
   12      12.000s    3.413e-002    2.849e-002   -5.648e-003
   13      13.000s    2.269e-002    2.189e-002   -8.029e-004
   14      14.000s    1.392e-002    1.721e-002    3.294e-003
   15      15.000s    1.692e-002    1.390e-002   -3.025e-003
   16      16.000s    2.110e-002    1.155e-002   -9.547e-003
   17      17.000s    1.584e-002    9.883e-003   -5.955e-003
   18      18.000s    8.878e-003    8.700e-003   -1.782e-004
   19      19.000s    9.716e-003    7.858e-003   -1.858e-003
   20      20.000s    1.240e-002    7.257e-003   -5.138e-003
   21      21.000s    9.089e-003    6.828e-003   -2.261e-003
   22      22.000s    5.190e-003    6.520e-003    1.329e-003
   23      23.000s    7.330e-003    6.297e-003   -1.033e-003
   24      24.000s    1.011e-002    6.135e-003   -3.979e-003
   25      25.000s    7.319e-003    6.016e-003   -1.303e-003
   26      26.000s    3.984e-003    5.927e-003    1.943e-003
   27      27.000s    5.896e-003    5.859e-003   -3.642e-005
   28      28.000s    8.395e-003    5.807e-003   -2.588e-003
   29      29.000s    6.146e-003    5.766e-003   -3.804e-004
   30      30.000s    3.425e-003    5.732e-003    2.307e-003

============================================================

