SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/60/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 174 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.816e+000    3.722e-003  
T     =       1.792s      144.332s  

RSS   =   2.305e-002
SD    =   2.772e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.043e+000    4.283e-002
    2       2.000s    7.038e-001    5.983e-001   -1.055e-001
    3       3.000s    3.516e-001    3.439e-001   -7.634e-003
    4       4.000s    1.257e-001    1.984e-001    7.266e-002
    5       5.000s    5.831e-002    1.150e-001    5.673e-002
    6       6.000s    5.497e-002    6.734e-002    1.237e-002
    7       7.000s    4.124e-002    4.004e-002   -1.201e-003
    8       8.000s    2.370e-002    2.440e-002    7.092e-004
    9       9.000s    2.530e-002    1.545e-002   -9.848e-003
   10      10.000s    3.283e-002    1.031e-002   -2.252e-002
   11      11.000s    2.670e-002    7.362e-003   -1.934e-002
   12      12.000s    1.511e-002    5.664e-003   -9.443e-003
   13      13.000s    1.288e-002    4.683e-003   -8.200e-003
   14      14.000s    1.467e-002    4.111e-003   -1.056e-002
   15      15.000s    9.891e-003    3.774e-003   -6.117e-003
   16      16.000s    3.372e-003    3.571e-003    1.996e-004
   17      17.000s    3.296e-003    3.446e-003    1.498e-004
   18      18.000s    4.857e-003    3.364e-003   -1.493e-003
   19      19.000s    1.170e-003    3.308e-003    2.138e-003
   20      20.000s    -2.767e-003    3.266e-003    6.033e-003
   21      21.000s    -3.116e-004    3.232e-003    3.544e-003
   22      22.000s    3.874e-003    3.204e-003   -6.700e-004
   23      23.000s    2.933e-003    3.178e-003    2.451e-004
   24      24.000s    1.161e-004    3.154e-003    3.038e-003
   25      25.000s    1.298e-003    3.131e-003    1.834e-003
   26      26.000s    3.840e-003    3.109e-003   -7.310e-004
   27      27.000s    2.844e-003    3.087e-003    2.428e-004
   28      28.000s    9.844e-004    3.066e-003    2.081e-003
   29      29.000s    2.914e-003    3.044e-003    1.305e-004
   30      30.000s    6.386e-003    3.023e-003   -3.363e-003

============================================================

