SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/400/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.400e+000    7.440e-003  
T     =       3.143s    2827380639358.259s  

RSS   =   4.150e-003
SD    =   1.176e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.026e+000    2.607e-002
    2       2.000s    7.780e-001    7.485e-001   -2.954e-002
    3       3.000s    5.666e-001    5.465e-001   -2.009e-002
    4       4.000s    4.123e-001    3.996e-001   -1.266e-002
    5       5.000s    2.900e-001    2.927e-001    2.744e-003
    6       6.000s    1.919e-001    2.150e-001    2.304e-002
    7       7.000s    1.321e-001    1.584e-001    2.633e-002
    8       8.000s    1.028e-001    1.173e-001    1.445e-002
    9       9.000s    8.019e-002    8.734e-002    7.157e-003
   10      10.000s    5.935e-002    6.557e-002    6.214e-003
   11      11.000s    5.043e-002    4.973e-002   -7.049e-004
   12      12.000s    4.942e-002    3.820e-002   -1.122e-002
   13      13.000s    4.228e-002    2.982e-002   -1.246e-002
   14      14.000s    2.983e-002    2.372e-002   -6.110e-003
   15      15.000s    2.382e-002    1.928e-002   -4.542e-003
   16      16.000s    2.396e-002    1.606e-002   -7.901e-003
   17      17.000s    2.019e-002    1.371e-002   -6.484e-003
   18      18.000s    1.282e-002    1.200e-002   -8.243e-004
   19      19.000s    1.071e-002    1.076e-002    4.899e-005
   20      20.000s    1.336e-002    9.853e-003   -3.505e-003
   21      21.000s    1.233e-002    9.195e-003   -3.131e-003
   22      22.000s    7.493e-003    8.717e-003    1.224e-003
   23      23.000s    6.229e-003    8.369e-003    2.139e-003
   24      24.000s    8.727e-003    8.115e-003   -6.112e-004
   25      25.000s    8.459e-003    7.931e-003   -5.279e-004
   26      26.000s    5.236e-003    7.797e-003    2.561e-003
   27      27.000s    4.741e-003    7.700e-003    2.959e-003
   28      28.000s    6.872e-003    7.629e-003    7.570e-004
   29      29.000s    6.490e-003    7.577e-003    1.087e-003
   30      30.000s    3.997e-003    7.540e-003    3.543e-003

============================================================

