SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/510/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.360e+000    1.059e-002  
T     =       3.575s    8141126831660.159s  

RSS   =   7.493e-003
SD    =   1.580e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.038e+000    3.849e-002
    2       2.000s    8.218e-001    7.877e-001   -3.414e-002
    3       3.000s    6.389e-001    5.980e-001   -4.086e-002
    4       4.000s    4.716e-001    4.547e-001   -1.694e-002
    5       5.000s    3.359e-001    3.463e-001    1.042e-002
    6       6.000s    2.412e-001    2.644e-001    2.317e-002
    7       7.000s    1.789e-001    2.025e-001    2.356e-002
    8       8.000s    1.339e-001    1.556e-001    2.178e-002
    9       9.000s    1.018e-001    1.203e-001    1.844e-002
   10      10.000s    8.362e-002    9.349e-002    9.875e-003
   11      11.000s    7.306e-002    7.326e-002    2.021e-004
   12      12.000s    6.241e-002    5.797e-002   -4.436e-003
   13      13.000s    5.280e-002    4.641e-002   -6.386e-003
   14      14.000s    4.826e-002    3.767e-002   -1.059e-002
   15      15.000s    4.549e-002    3.106e-002   -1.443e-002
   16      16.000s    3.902e-002    2.607e-002   -1.295e-002
   17      17.000s    3.084e-002    2.229e-002   -8.551e-003
   18      18.000s    2.609e-002    1.944e-002   -6.651e-003
   19      19.000s    2.368e-002    1.728e-002   -6.399e-003
   20      20.000s    1.949e-002    1.565e-002   -3.841e-003
   21      21.000s    1.456e-002    1.441e-002   -1.421e-004
   22      22.000s    1.249e-002    1.348e-002    9.934e-004
   23      23.000s    1.225e-002    1.278e-002    5.246e-004
   24      24.000s    1.055e-002    1.224e-002    1.694e-003
   25      25.000s    8.265e-003    1.184e-002    3.576e-003
   26      26.000s    8.189e-003    1.154e-002    3.348e-003
   27      27.000s    9.220e-003    1.131e-002    2.086e-003
   28      28.000s    8.686e-003    1.113e-002    2.446e-003
   29      29.000s    7.654e-003    1.100e-002    3.347e-003
   30      30.000s    8.544e-003    1.090e-002    2.357e-003

============================================================

