SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/570/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 133 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.403e+000    9.077e-003  
T     =       3.114s      192.391s  

RSS   =   4.161e-003
SD    =   1.178e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.027e+000    2.665e-002
    2       2.000s    7.770e-001    7.471e-001   -2.988e-002
    3       3.000s    5.718e-001    5.444e-001   -2.740e-002
    4       4.000s    4.047e-001    3.973e-001   -7.474e-003
    5       5.000s    2.772e-001    2.906e-001    1.332e-002
    6       6.000s    1.905e-001    2.131e-001    2.263e-002
    7       7.000s    1.372e-001    1.570e-001    1.980e-002
    8       8.000s    1.024e-001    1.162e-001    1.380e-002
    9       9.000s    7.818e-002    8.665e-002    8.472e-003
   10      10.000s    6.397e-002    6.519e-002    1.216e-003
   11      11.000s    5.612e-002    4.961e-002   -6.512e-003
   12      12.000s    4.777e-002    3.829e-002   -9.476e-003
   13      13.000s    3.807e-002    3.007e-002   -7.993e-003
   14      14.000s    3.119e-002    2.410e-002   -7.086e-003
   15      15.000s    2.733e-002    1.976e-002   -7.572e-003
   16      16.000s    2.286e-002    1.659e-002   -6.267e-003
   17      17.000s    1.776e-002    1.429e-002   -3.475e-003
   18      18.000s    1.513e-002    1.260e-002   -2.525e-003
   19      19.000s    1.449e-002    1.137e-002   -3.124e-003
   20      20.000s    1.259e-002    1.046e-002   -2.133e-003
   21      21.000s    9.623e-003    9.793e-003    1.693e-004
   22      22.000s    8.428e-003    9.296e-003    8.678e-004
   23      23.000s    8.679e-003    8.925e-003    2.455e-004
   24      24.000s    7.649e-003    8.644e-003    9.945e-004
   25      25.000s    5.683e-003    8.429e-003    2.746e-003
   26      26.000s    5.380e-003    8.262e-003    2.882e-003
   27      27.000s    6.427e-003    8.129e-003    1.703e-003
   28      28.000s    6.410e-003    8.022e-003    1.612e-003
   29      29.000s    5.671e-003    7.934e-003    2.263e-003
   30      30.000s    6.426e-003    7.858e-003    1.432e-003

============================================================

