SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/610/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 405 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.415e+000    2.384e-002  
T     =       2.847s       21.657s  

RSS   =   3.455e-003
SD    =   1.073e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.018e+000    1.836e-002
    2       2.000s    7.426e-001    7.224e-001   -2.013e-002
    3       3.000s    5.373e-001    5.139e-001   -2.340e-002
    4       4.000s    3.755e-001    3.669e-001   -8.629e-003
    5       5.000s    2.466e-001    2.632e-001    1.659e-002
    6       6.000s    1.644e-001    1.900e-001    2.563e-002
    7       7.000s    1.234e-001    1.383e-001    1.482e-002
    8       8.000s    9.526e-002    1.016e-001    6.383e-003
    9       9.000s    6.862e-002    7.567e-002    7.054e-003
   10      10.000s    5.462e-002    5.721e-002    2.586e-003
   11      11.000s    5.350e-002    4.403e-002   -9.465e-003
   12      12.000s    4.974e-002    3.459e-002   -1.514e-002
   13      13.000s    3.914e-002    2.778e-002   -1.135e-002
   14      14.000s    3.220e-002    2.284e-002   -9.364e-003
   15      15.000s    3.063e-002    1.921e-002   -1.142e-002
   16      16.000s    2.482e-002    1.651e-002   -8.304e-003
   17      17.000s    1.447e-002    1.448e-002    1.258e-005
   18      18.000s    9.706e-003    1.292e-002    3.216e-003
   19      19.000s    1.150e-002    1.170e-002    2.047e-004
   20      20.000s    1.046e-002    1.072e-002    2.637e-004
   21      21.000s    5.233e-003    9.924e-003    4.692e-003
   22      22.000s    3.999e-003    9.254e-003    5.255e-003
   23      23.000s    7.661e-003    8.680e-003    1.019e-003
   24      24.000s    8.282e-003    8.178e-003   -1.035e-004
   25      25.000s    4.641e-003    7.732e-003    3.091e-003
   26      26.000s    3.760e-003    7.328e-003    3.568e-003
   27      27.000s    6.548e-003    6.959e-003    4.116e-004
   28      28.000s    6.497e-003    6.618e-003    1.215e-004
   29      29.000s    3.027e-003    6.300e-003    3.273e-003
   30      30.000s    2.401e-003    6.003e-003    3.602e-003

============================================================

