SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/600/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 171 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.785e+000    4.685e-003  
T     =       1.844s      192.782s  

RSS   =   1.980e-002
SD    =   2.569e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.042e+000    4.216e-002
    2       2.000s    7.102e-001    6.078e-001   -1.025e-001
    3       3.000s    3.595e-001    3.552e-001   -4.279e-003
    4       4.000s    1.407e-001    2.084e-001    6.774e-002
    5       5.000s    7.898e-002    1.231e-001    4.407e-002
    6       6.000s    6.868e-002    7.342e-002    4.743e-003
    7       7.000s    4.025e-002    4.456e-002    4.310e-003
    8       8.000s    1.519e-002    2.777e-002    1.258e-002
    9       9.000s    1.951e-002    1.800e-002   -1.511e-003
   10      10.000s    2.985e-002    1.231e-002   -1.753e-002
   11      11.000s    2.137e-002    8.998e-003   -1.237e-002
   12      12.000s    8.051e-003    7.061e-003   -9.899e-004
   13      13.000s    8.808e-003    5.925e-003   -2.883e-003
   14      14.000s    1.418e-002    5.255e-003   -8.928e-003
   15      15.000s    1.028e-002    4.857e-003   -5.424e-003
   16      16.000s    5.016e-003    4.616e-003   -4.006e-004
   17      17.000s    8.898e-003    4.466e-003   -4.431e-003
   18      18.000s    1.369e-002    4.370e-003   -9.318e-003
   19      19.000s    9.467e-003    4.305e-003   -5.162e-003
   20      20.000s    3.473e-003    4.258e-003    7.854e-004
   21      21.000s    5.036e-003    4.222e-003   -8.145e-004
   22      22.000s    8.314e-003    4.191e-003   -4.122e-003
   23      23.000s    5.190e-003    4.165e-003   -1.025e-003
   24      24.000s    8.873e-004    4.141e-003    3.253e-003
   25      25.000s    2.727e-003    4.118e-003    1.390e-003
   26      26.000s    6.019e-003    4.095e-003   -1.923e-003
   27      27.000s    4.067e-003    4.074e-003    6.983e-006
   28      28.000s    1.116e-003    4.052e-003    2.936e-003
   29      29.000s    3.445e-003    4.031e-003    5.856e-004
   30      30.000s    7.474e-003    4.010e-003   -3.464e-003

============================================================

