SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/420/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 435 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.420e+000    2.688e-002  
T     =       2.791s       18.898s  

RSS   =   4.260e-003
SD    =   1.192e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.018e+000    1.759e-002
    2       2.000s    7.353e-001    7.175e-001   -1.776e-002
    3       3.000s    5.280e-001    5.075e-001   -2.053e-002
    4       4.000s    3.758e-001    3.604e-001   -1.545e-002
    5       5.000s    2.478e-001    2.573e-001    9.541e-003
    6       6.000s    1.562e-001    1.850e-001    2.880e-002
    7       7.000s    1.121e-001    1.342e-001    2.202e-002
    8       8.000s    8.971e-002    9.839e-002    8.680e-003
    9       9.000s    6.581e-002    7.315e-002    7.340e-003
   10      10.000s    4.905e-002    5.529e-002    6.239e-003
   11      11.000s    4.790e-002    4.259e-002   -5.305e-003
   12      12.000s    4.806e-002    3.351e-002   -1.455e-002
   13      13.000s    3.938e-002    2.698e-002   -1.241e-002
   14      14.000s    3.303e-002    2.222e-002   -1.080e-002
   15      15.000s    3.568e-002    1.873e-002   -1.695e-002
   16      16.000s    3.434e-002    1.612e-002   -1.821e-002
   17      17.000s    2.137e-002    1.414e-002   -7.224e-003
   18      18.000s    9.768e-003    1.261e-002    2.845e-003
   19      19.000s    9.570e-003    1.140e-002    1.833e-003
   20      20.000s    1.129e-002    1.042e-002   -8.700e-004
   21      21.000s    5.874e-003    9.613e-003    3.739e-003
   22      22.000s    7.774e-004    8.926e-003    8.148e-003
   23      23.000s    3.426e-003    8.332e-003    4.906e-003
   24      24.000s    6.728e-003    7.809e-003    1.081e-003
   25      25.000s    3.609e-003    7.341e-003    3.732e-003
   26      26.000s    7.190e-005    6.917e-003    6.846e-003
   27      27.000s    2.305e-003    6.529e-003    4.224e-003
   28      28.000s    5.077e-003    6.170e-003    1.093e-003
   29      29.000s    3.244e-003    5.837e-003    2.593e-003
   30      30.000s    1.519e-003    5.525e-003    4.006e-003

============================================================

