SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/340/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.382e+000    7.340e-003  
T     =       3.274s    24344943331297.145s  

RSS   =   4.046e-003
SD    =   1.161e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.026e+000    2.571e-002
    2       2.000s    7.819e-001    7.577e-001   -2.419e-002
    3       3.000s    5.835e-001    5.602e-001   -2.328e-002
    4       4.000s    4.317e-001    4.147e-001   -1.703e-002
    5       5.000s    3.060e-001    3.074e-001    1.494e-003
    6       6.000s    2.070e-001    2.285e-001    2.144e-002
    7       7.000s    1.461e-001    1.703e-001    2.413e-002
    8       8.000s    1.117e-001    1.274e-001    1.567e-002
    9       9.000s    8.415e-002    9.578e-002    1.162e-002
   10      10.000s    6.287e-002    7.250e-002    9.628e-003
   11      11.000s    5.438e-002    5.535e-002    9.673e-004
   12      12.000s    5.113e-002    4.271e-002   -8.420e-003
   13      13.000s    4.238e-002    3.340e-002   -8.980e-003
   14      14.000s    3.212e-002    2.654e-002   -5.580e-003
   15      15.000s    2.861e-002    2.149e-002   -7.122e-003
   16      16.000s    2.773e-002    1.776e-002   -9.966e-003
   17      17.000s    2.189e-002    1.502e-002   -6.868e-003
   18      18.000s    1.483e-002    1.300e-002   -1.831e-003
   19      19.000s    1.360e-002    1.151e-002   -2.095e-003
   20      20.000s    1.491e-002    1.041e-002   -4.497e-003
   21      21.000s    1.215e-002    9.603e-003   -2.542e-003
   22      22.000s    7.952e-003    9.007e-003    1.056e-003
   23      23.000s    7.995e-003    8.569e-003    5.741e-004
   24      24.000s    9.644e-003    8.245e-003   -1.398e-003
   25      25.000s    7.676e-003    8.007e-003    3.305e-004
   26      26.000s    4.604e-003    7.831e-003    3.227e-003
   27      27.000s    5.254e-003    7.702e-003    2.448e-003
   28      28.000s    7.206e-003    7.607e-003    4.010e-004
   29      29.000s    5.978e-003    7.536e-003    1.558e-003
   30      30.000s    3.945e-003    7.485e-003    3.540e-003

============================================================

