SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/720/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 350 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.374e+000    2.094e-002  
T     =       1.155s       23.985s  

RSS   =   1.825e-002
SD    =   2.467e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.019e+000    1.871e-002
    2       2.000s    5.195e-001    4.393e-001   -8.029e-002
    3       3.000s    1.378e-001    1.951e-001    5.735e-002
    4       4.000s    1.804e-002    9.201e-002    7.397e-002
    5       5.000s    5.042e-002    4.824e-002   -2.178e-003
    6       6.000s    6.320e-002    2.945e-002   -3.376e-002
    7       7.000s    2.996e-002    2.117e-002   -8.790e-003
    8       8.000s    1.695e-002    1.733e-002    3.731e-004
    9       9.000s    3.485e-002    1.537e-002   -1.948e-002
   10      10.000s    3.803e-002    1.421e-002   -2.381e-002
   11      11.000s    1.792e-002    1.341e-002   -4.506e-003
   12      12.000s    8.398e-003    1.277e-002    4.373e-003
   13      13.000s    1.742e-002    1.221e-002   -5.210e-003
   14      14.000s    2.011e-002    1.170e-002   -8.414e-003
   15      15.000s    1.079e-002    1.121e-002    4.183e-004
   16      16.000s    8.498e-003    1.075e-002    2.252e-003
   17      17.000s    1.532e-002    1.031e-002   -5.008e-003
   18      18.000s    1.367e-002    9.888e-003   -3.778e-003
   19      19.000s    2.667e-003    9.484e-003    6.818e-003
   20      20.000s    -4.066e-004    9.097e-003    9.504e-003
   21      21.000s    6.383e-003    8.725e-003    2.342e-003
   22      22.000s    7.586e-003    8.369e-003    7.829e-004
   23      23.000s    7.722e-004    8.027e-003    7.255e-003
   24      24.000s    -6.152e-004    7.700e-003    8.315e-003
   25      25.000s    5.563e-003    7.385e-003    1.822e-003
   26      26.000s    7.048e-003    7.084e-003    3.513e-005
   27      27.000s    1.729e-003    6.794e-003    5.065e-003
   28      28.000s    9.092e-004    6.517e-003    5.608e-003
   29      29.000s    7.049e-003    6.251e-003   -7.985e-004
   30      30.000s    1.024e-002    5.995e-003   -4.248e-003

============================================================

