SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/200/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 131 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.421e+000    7.060e-003  
T     =       2.919s      308.089s  

RSS   =   2.844e-003
SD    =   9.736e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.016e+000    1.553e-002
    2       2.000s    7.358e-001    7.230e-001   -1.276e-002
    3       3.000s    5.355e-001    5.153e-001   -2.024e-002
    4       4.000s    3.845e-001    3.678e-001   -1.664e-002
    5       5.000s    2.546e-001    2.631e-001    8.530e-003
    6       6.000s    1.633e-001    1.888e-001    2.550e-002
    7       7.000s    1.186e-001    1.360e-001    1.744e-002
    8       8.000s    9.175e-002    9.856e-002    6.803e-003
    9       9.000s    6.360e-002    7.194e-002    8.338e-003
   10      10.000s    4.616e-002    5.304e-002    6.884e-003
   11      11.000s    4.515e-002    3.962e-002   -5.533e-003
   12      12.000s    4.294e-002    3.008e-002   -1.286e-002
   13      13.000s    3.062e-002    2.330e-002   -7.313e-003
   14      14.000s    2.182e-002    1.849e-002   -3.333e-003
   15      15.000s    2.361e-002    1.506e-002   -8.552e-003
   16      16.000s    2.341e-002    1.262e-002   -1.079e-002
   17      17.000s    1.462e-002    1.088e-002   -3.742e-003
   18      18.000s    8.523e-003    9.642e-003    1.118e-003
   19      19.000s    1.115e-002    8.755e-003   -2.399e-003
   20      20.000s    1.236e-002    8.119e-003   -4.244e-003
   21      21.000s    6.543e-003    7.662e-003    1.119e-003
   22      22.000s    2.808e-003    7.331e-003    4.523e-003
   23      23.000s    6.228e-003    7.090e-003    8.625e-004
   24      24.000s    8.432e-003    6.913e-003   -1.519e-003
   25      25.000s    4.687e-003    6.781e-003    2.094e-003
   26      26.000s    2.437e-003    6.681e-003    4.244e-003
   27      27.000s    5.667e-003    6.604e-003    9.375e-004
   28      28.000s    7.329e-003    6.544e-003   -7.852e-004
   29      29.000s    3.943e-003    6.495e-003    2.551e-003
   30      30.000s    2.173e-003    6.454e-003    4.281e-003

============================================================

