SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/850/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.383e+000    1.706e-003  
T     =       3.345s    4295398240449.716s  

RSS   =   4.450e-003
SD    =   1.218e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.027e+000    2.704e-002
    2       2.000s    7.833e-001    7.621e-001   -2.123e-002
    3       3.000s    5.931e-001    5.656e-001   -2.746e-002
    4       4.000s    4.423e-001    4.199e-001   -2.235e-002
    5       5.000s    3.101e-001    3.119e-001    1.755e-003
    6       6.000s    2.082e-001    2.317e-001    2.347e-002
    7       7.000s    1.491e-001    1.723e-001    2.314e-002
    8       8.000s    1.136e-001    1.282e-001    1.459e-002
    9       9.000s    8.154e-002    9.552e-002    1.397e-002
   10      10.000s    5.841e-002    7.128e-002    1.287e-002
   11      11.000s    5.101e-002    5.330e-002    2.289e-003
   12      12.000s    4.691e-002    3.997e-002   -6.945e-003
   13      13.000s    3.584e-002    3.008e-002   -5.761e-003
   14      14.000s    2.629e-002    2.275e-002   -3.544e-003
   15      15.000s    2.541e-002    1.731e-002   -8.099e-003
   16      16.000s    2.396e-002    1.328e-002   -1.068e-002
   17      17.000s    1.481e-002    1.029e-002   -4.525e-003
   18      18.000s    6.781e-003    8.072e-003    1.290e-003
   19      19.000s    7.382e-003    6.427e-003   -9.547e-004
   20      20.000s    9.166e-003    5.207e-003   -3.959e-003
   21      21.000s    4.949e-003    4.302e-003   -6.468e-004
   22      22.000s    8.528e-004    3.632e-003    2.779e-003
   23      23.000s    3.046e-003    3.134e-003    8.798e-005
   24      24.000s    5.798e-003    2.765e-003   -3.032e-003
   25      25.000s    3.303e-003    2.491e-003   -8.111e-004
   26      26.000s    5.752e-004    2.289e-003    1.713e-003
   27      27.000s    2.753e-003    2.138e-003   -6.152e-004
   28      28.000s    5.245e-003    2.026e-003   -3.219e-003
   29      29.000s    3.471e-003    1.944e-003   -1.527e-003
   30      30.000s    1.504e-003    1.882e-003    3.781e-004

============================================================

