SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/760/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 361 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.429e+000    9.770e-003  
T     =       2.931s       36.166s  

RSS   =   4.292e-003
SD    =   1.196e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.025e+000    2.507e-002
    2       2.000s    7.652e-001    7.312e-001   -3.403e-002
    3       3.000s    5.416e-001    5.222e-001   -1.936e-002
    4       4.000s    3.777e-001    3.736e-001   -4.027e-003
    5       5.000s    2.570e-001    2.679e-001    1.086e-002
    6       6.000s    1.686e-001    1.927e-001    2.405e-002
    7       7.000s    1.161e-001    1.391e-001    2.305e-002
    8       8.000s    8.988e-002    1.010e-001    1.115e-002
    9       9.000s    7.086e-002    7.387e-002    3.012e-003
   10      10.000s    5.437e-002    5.451e-002    1.367e-004
   11      11.000s    4.655e-002    4.069e-002   -5.860e-003
   12      12.000s    4.426e-002    3.082e-002   -1.344e-002
   13      13.000s    3.808e-002    2.374e-002   -1.434e-002
   14      14.000s    2.869e-002    1.866e-002   -1.003e-002
   15      15.000s    2.325e-002    1.501e-002   -8.243e-003
   16      16.000s    2.069e-002    1.236e-002   -8.332e-003
   17      17.000s    1.495e-002    1.043e-002   -4.524e-003
   18      18.000s    7.857e-003    9.012e-003    1.155e-003
   19      19.000s    5.648e-003    7.962e-003    2.314e-003
   20      20.000s    6.812e-003    7.173e-003    3.610e-004
   21      21.000s    5.212e-003    6.571e-003    1.359e-003
   22      22.000s    1.673e-003    6.103e-003    4.430e-003
   23      23.000s    1.526e-003    5.731e-003    4.204e-003
   24      24.000s    3.921e-003    5.428e-003    1.508e-003
   25      25.000s    3.769e-003    5.176e-003    1.408e-003
   26      26.000s    1.541e-003    4.961e-003    3.420e-003
   27      27.000s    1.706e-003    4.774e-003    3.068e-003
   28      28.000s    3.863e-003    4.606e-003    7.435e-004
   29      29.000s    4.084e-003    4.454e-003    3.699e-004
   30      30.000s    2.814e-003    4.314e-003    1.500e-003

============================================================

