SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/270/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 354 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.838e+000    4.547e-002  
T     =       1.626s       13.138s  

RSS   =   2.995e-002
SD    =   3.159e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.036e+000    3.586e-002
    2       2.000s    6.861e-001    5.762e-001   -1.099e-001
    3       3.000s    3.022e-001    3.265e-001    2.436e-002
    4       4.000s    8.941e-002    1.905e-001    1.011e-001
    5       5.000s    7.725e-002    1.159e-001    3.867e-002
    6       6.000s    1.115e-001    7.466e-002   -3.687e-002
    7       7.000s    8.687e-002    5.148e-002   -3.539e-002
    8       8.000s    4.219e-002    3.813e-002   -4.060e-003
    9       9.000s    3.731e-002    3.016e-002   -7.147e-003
   10      10.000s    5.139e-002    2.516e-002   -2.623e-002
   11      11.000s    4.157e-002    2.180e-002   -1.977e-002
   12      12.000s    1.919e-002    1.938e-002    1.978e-004
   13      13.000s    1.508e-002    1.752e-002    2.442e-003
   14      14.000s    2.120e-002    1.600e-002   -5.200e-003
   15      15.000s    1.413e-002    1.470e-002    5.656e-004
   16      16.000s    1.309e-003    1.355e-002    1.224e-002
   17      17.000s    2.496e-003    1.252e-002    1.002e-002
   18      18.000s    1.104e-002    1.158e-002    5.391e-004
   19      19.000s    9.009e-003    1.072e-002    1.713e-003
   20      20.000s    9.987e-004    9.930e-003    8.931e-003
   21      21.000s    2.139e-003    9.199e-003    7.060e-003
   22      22.000s    8.549e-003    8.523e-003   -2.669e-005
   23      23.000s    7.081e-003    7.897e-003    8.164e-004
   24      24.000s    1.091e-003    7.318e-003    6.227e-003
   25      25.000s    2.113e-003    6.781e-003    4.668e-003
   26      26.000s    7.102e-003    6.284e-003   -8.181e-004
   27      27.000s    5.879e-003    5.823e-003   -5.599e-005
   28      28.000s    1.529e-003    5.397e-003    3.867e-003
   29      29.000s    3.536e-003    5.001e-003    1.465e-003
   30      30.000s    9.145e-003    4.635e-003   -4.511e-003

============================================================

