SIMFIT RESULTS
==============

Dataset : c:/IVDrData/data/PipelineTest_Urine_300K_RFT_290118/240/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 400 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.824e+000    2.973e-002  
T     =       1.649s       16.680s  

RSS   =   1.038e-002
SD    =   1.860e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.022e+000    2.245e-002
    2       2.000s    6.389e-001    5.686e-001   -7.034e-002
    3       3.000s    2.961e-001    3.205e-001    2.435e-002
    4       4.000s    1.295e-001    1.846e-001    5.507e-002
    5       5.000s    1.001e-001    1.099e-001    9.800e-003
    6       6.000s    8.676e-002    6.868e-002   -1.808e-002
    7       7.000s    5.011e-002    4.568e-002   -4.434e-003
    8       8.000s    2.895e-002    3.266e-002    3.710e-003
    9       9.000s    3.639e-002    2.510e-002   -1.128e-002
   10      10.000s    4.011e-002    2.056e-002   -1.955e-002
   11      11.000s    2.601e-002    1.769e-002   -8.323e-003
   12      12.000s    1.535e-002    1.574e-002    3.955e-004
   13      13.000s    1.842e-002    1.433e-002   -4.092e-003
   14      14.000s    1.929e-002    1.322e-002   -6.073e-003
   15      15.000s    1.073e-002    1.230e-002    1.575e-003
   16      16.000s    6.009e-003    1.150e-002    5.496e-003
   17      17.000s    1.032e-002    1.079e-002    4.706e-004
   18      18.000s    1.143e-002    1.014e-002   -1.295e-003
   19      19.000s    4.787e-003    9.536e-003    4.748e-003
   20      20.000s    1.524e-003    8.974e-003    7.450e-003
   21      21.000s    5.968e-003    8.448e-003    2.479e-003
   22      22.000s    8.019e-003    7.954e-003   -6.493e-005
   23      23.000s    3.359e-003    7.490e-003    4.131e-003
   24      24.000s    8.746e-004    7.053e-003    6.179e-003
   25      25.000s    4.684e-003    6.643e-003    1.958e-003
   26      26.000s    6.999e-003    6.256e-003   -7.435e-004
   27      27.000s    4.060e-003    5.892e-003    1.832e-003
   28      28.000s    2.816e-003    5.549e-003    2.733e-003
   29      29.000s    6.785e-003    5.226e-003   -1.559e-003
   30      30.000s    9.983e-003    4.922e-003   -5.062e-003

============================================================

